"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (5km)"
"04/28/2024 12:23:22:424 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"43","50","5","20","50","dry","2502","7","31.6","6.41","3","31.6","6.410000000000001","31.6","6.41","13","31.51","6.39","5","33.45","6.792000000000001","30.3","6.14375"
"44","50","5","20","50","dry","2384","7","31.75","6.43","5","31.74","6.429999999999999","31.75","6.429999999999999","13","32.96","6.69","8","32.8","6.67875","33.22","6.702"
"45","50","5","20","50","dry","2464","10","35.9","7.08","3","35.91","7.08","35.9","7.080000000000001","10","34.4","6.94","4","37.34","7.6","32.44","6.506666666666667"
"47","50","5","20","50","dry","2520","9","34.32","7.1","3","34.32","7.1033333333333335","34.32","7.1","11","34.62","7.06","4","32.91","6.7225","35.6","7.255714285714285"
"46","50","5","20","50","dry","2467","10","31.63","6.01","3","31.63","6.006666666666665","31.63","6.01","10","33.34","6.78","5","33.01","6.7059999999999995","33.66","6.86"
"49","50","5","20","50","dry","2176","9","35.47","7.15","7","35.47","7.15","35.47","7.15","11","31.93","6.41","4","33.65","6.705","30.95","6.247142857142858"
"51","50","5","20","50","dry","2156","9","34.95","7.12","4","34.95","7.12","34.95","7.12","11","29.69","5.94","3","32.42","6.483333333333333","28.67","5.739999999999999"
"48","50","5","20","50","dry","2520","10","32.22","6.52","5","32.22","6.522","32.22","6.522000000000001","10","34.4","7","4","34.68","6.992500000000001","34.22","7"
"50","50","5","20","50","dry","2482","10","31.68","6.02","7","31.68","6.019999999999999","31.68","6.02","10","33.74","6.81","6","32.19","6.495","36.05","7.290000000000001"
"52","50","5","20","50","dry","2478","9","36.17","7.3","7","36.17","7.301428571428572","36.17","7.304999999999999","11","35.18","7.09","6","35.43","7.138333333333334","34.89","7.026000000000001"
"53","50","5","20","50","dry","2460","7","31.02","6.29","4","31.02","6.2924999999999995","31.02","6.289999999999998","13","31.78","6.41","5","30.2","6.104000000000001","32.76","6.595"
"55","50","5","20","50","dry","2464","9","32.59","7.01","4","32.58","7.01","32.59","7.012","11","33.8","6.85","2","31.62","6.385000000000001","34.28","6.9588888888888905"
"54","50","5","20","50","dry","2230","7","34.7","7.1","5","34.7","7.103999999999999","34.7","7.1","13","31.72","6.48","5","34.61","7.123999999999999","29.92","6.074999999999999"
"57","50","5","20","50","dry","2185","8","32.02","6.49","4","32.02","6.49","32.02","6.49","12","30.42","6.17","6","27.8","5.640000000000001","33.04","6.701666666666668"
"56","50","5","20","50","dry","2205","9","30.77","6.22","4","30.77","6.22","30.77","6.22","11","30.4","6.1","6","30.41","6.128333333333333","30.38","6.066000000000001"
"60","50","5","20","50","dry","2218","8","30.37","6.14","5","30.37","6.1419999999999995","30.37","6.139999999999999","12","31.86","6.47","6","31.84","6.446666666666667","31.88","6.491666666666666"
"58","50","5","20","50","dry","2447","8","34.23","7.08","3","34.23","7.076666666666668","34.23","7.08","12","34.55","6.99","7","33.04","6.680000000000001","36.66","7.428"
"63","50","5","20","50","dry","2451","8","31.28","6.36","4","31.28","6.36","31.28","6.36","12","32.33","6.54","4","34.11","6.9375","31.44","6.34"
"59","50","5","20","50","dry","2434","7","36.35","7.36","3","36.35","7.360000000000001","36.35","7.36","13","34.18","6.94","6","34.19","6.958333333333332","34.17","6.915714285714286"
"61","50","5","20","50","dry","2516","8","35.68","7.23","5","35.68","7.233999999999999","35.68","7.233333333333333","12","32.24","6.53","6","29.93","6.095","34.55","6.971666666666666"
"62","50","5","20","50","dry","2520","9","30.72","6.24","4","30.72","6.24","30.72","6.24","11","31.98","6.47","5","33.46","6.7","30.74","6.283333333333333"
"64","50","5","20","50","dry","2476","9","36.18","7.34","5","36.18","7.34","36.18","7.34","11","32.84","6.67","6","30.76","6.293333333333333","35.34","7.12"
"65","50","5","20","50","dry","2515","10","35.9","7.26","3","35.9","7.26","35.9","7.26","10","35.35","7.16","6","34.2","6.925","37.08","7.5125"
"66","50","5","20","50","dry","2513","8","32.5","6.57","4","32.5","6.570000000000001","32.5","6.570000000000001","12","32.77","6.62","4","31.55","6.34","33.38","6.755"
"67","50","5","20","50","dry","2518","8","27.6","5.69","4","27.61","5.795000000000001","27.6","5.59","12","31.82","6.54","7","31.34","6.437142857142857","32.5","6.6819999999999995"
"68","50","5","20","50","dry","2467","8","35.67","7.2","5","35.67","7.2","35.67","7.2","12","34.07","6.91","8","34.79","7.05875","32.63","6.6025"
"71","50","5","20","50","dry","2192","9","30.9","6.24","6","30.9","6.24","30.9","6.24","11","33.23","6.68","4","33.25","6.7025","33.22","6.664285714285714"
"70","50","5","20","50","dry","2429","9","31.82","6.43","7","31.82","6.429999999999998","31.82","6.429999999999999","11","29.43","5.94","5","32.55","6.564000000000001","26.82","5.418333333333333"
"72","50","5","20","50","dry","2223","10","33.62","7.06","7","33.62","7.054285714285713","33.62","7.056666666666666","10","32.87","6.68","7","32.79","6.685714285714286","33.08","6.680000000000001"
"74","50","5","20","50","dry","2202","8","31.3","6.33","2","31.3","6.335","31.3","6.331666666666667","12","31.75","6.39","7","32.66","6.597142857142858","30.48","6.105999999999999"
"75","50","5","20","50","dry","2162","9","33.17","7.02","4","33.17","7.02","33.17","7.02","11","32.45","6.57","6","30.98","6.241666666666666","34.21","6.958"
"73","50","5","20","50","dry","2513","8","33.2","7.03","5","33.2","7.03","33.2","7.03","12","34.17","6.97","7","35.13","7.108571428571428","32.84","6.781999999999999"
"76","50","5","20","50","dry","2480","10","32","6.48","4","32","6.48","31.99","6.48","10","34.47","6.96","5","34.62","7.031999999999999","34.33","6.8839999999999995"
"78","50","5","20","50","dry","2235","9","30.87","6.24","4","30.87","6.24","30.87","6.24","11","32.17","6.49","6","32.83","6.643333333333334","31.38","6.3"
"77","50","5","20","50","dry","2518","9","32.48","6.58","4","32.48","6.5825","32.48","6.58","11","34.77","7.17","3","36.82","7.513333333333334","34.01","7.035"
"69","50","5","20","50","dry","2170","10","32.57","6.58","5","32.57","6.58","32.57","6.58","10","31.39","6.31","5","30.86","6.216","31.91","6.396000000000001"
"79","50","5","20","50","dry","2478","8","35.6","7.19","5","35.6","7.1899999999999995","35.6","7.19","12","33.63","6.78","8","34.15","6.88","32.57","6.5825"
"81","50","5","20","50","dry","2459","7","31.35","6.34","6","31.35","6.340000000000001","31.35","6.34","13","31","6.23","8","32.16","6.47875","29.15","5.842"
"82","50","5","20","50","dry","2453","8","30.77","6.24","1","30.77","6.24","30.77","6.24","12","33.33","6.83","6","32.57","6.623333333333334","34.08","7.031666666666668"
"80","50","5","20","50","dry","2482","9","35.6","7.2","3","35.6","7.2","35.6","7.201666666666666","11","34.05","6.86","8","33.69","6.80375","35.03","7.016666666666667"
"85","50","5","20","50","dry","2178","6","32.45","6.57","1","32.45","6.570000000000001","32.45","6.570000000000001","14","30.48","6.17","7","29.63","5.945714285714287","31.34","6.395714285714286"
"83","50","5","20","50","dry","2516","8","35.74","7.23","0","0","0","35.74","7.230000000000001","12","33.69","6.85","8","32.29","6.651249999999999","36.47","7.242499999999999"
"86","50","5","20","50","dry","2157","9","34.48","7.08","2","34.48","7.08","34.48","7.082857142857143","11","31.32","6.37","7","33.3","6.797142857142856","27.86","5.635"
"87","50","5","20","50","dry","2191","10","30.47","6.16","5","30.47","6.158","30.47","6.16","10","33.3","6.72","6","31.39","6.35","36.15","7.269999999999999"
"84","50","5","20","50","dry","2507","10","30.55","6.08","4","30.55","6.08","30.55","6.081666666666667","10","34.21","6.9","9","34.64","6.993333333333333","30.27","6.09"
"88","50","5","20","50","dry","2149","9","31.48","6.37","5","31.48","6.37","31.48","6.37","11","29.83","6.05","8","30.32","6.105","28.52","5.909999999999999"
"89","50","5","20","50","dry","2476","9","31.73","6.43","4","31.73","6.429999999999999","31.73","6.429999999999999","11","31.93","6.47","4","33.05","6.6875","31.29","6.341428571428572"
"91","50","5","20","50","dry","2494","10","34.32","7.1","5","34.32","7.1","34.32","7.1","10","33.86","6.86","3","32.86","6.576666666666666","34.28","6.982857142857143"
"90","50","5","20","50","dry","2510","10","30.92","6.24","6","30.92","6.24","30.92","6.24","10","32.91","6.59","8","32.78","6.583749999999999","33.43","6.595"
"94","50","5","20","50","dry","2453","7","30.63","6.2","2","30.63","6.2","30.63","6.2","13","31.84","6.44","7","31.24","6.304285714285714","32.53","6.596666666666667"
"95","50","5","20","50","dry","2409","9","32.43","6.56","6","32.43","6.5616666666666665","32.43","6.560000000000001","11","33.08","6.7","4","32.14","6.53","33.61","6.801428571428572"
"93","50","5","20","50","dry","2468","8","30.43","6.15","6","30.43","6.15","30.43","6.15","12","33.42","6.71","8","33.54","6.7475000000000005","33.2","6.645"
"96","50","5","20","50","dry","2475","9","35.8","7.24","3","35.8","7.236666666666667","35.8","7.24","11","33.56","6.79","4","30.77","6.21","35.16","7.122857142857144"
"92","50","5","20","50","dry","2512","8","34.57","7.07","4","34.57","7.070000000000001","34.57","7.070000000000001","12","33.31","6.69","8","32.4","6.484999999999999","35.14","7.09"
"97","50","5","20","50","dry","2476","10","35.53","7.19","7","35.53","7.19","35.53","7.19","10","32.61","6.59","5","31.21","6.292000000000001","34.02","6.8839999999999995"
"99","50","5","20","50","dry","2482","10","36.03","7.28","6","36.03","7.28","36.03","7.28","10","32.37","6.53","6","33.18","6.675","31.16","6.319999999999999"
"98","50","5","20","50","dry","2512","9","31.38","6.35","3","31.38","6.35","31.38","6.35","11","34.3","6.97","5","38.13","7.77","31.1","6.304999999999999"
"100","50","5","20","50","dry","2478","9","31.46","6.05","4","31.47","6.05","31.46","6.05","11","30.97","6.27","4","30.58","6.1850000000000005","31.18","6.321428571428571"
