"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and spectators (42.2km)"
"04/29/2024 20:40:30:111 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"39","50","42.2","20","50","wet","29043","4","338.38","14.37","2","337.99","14.33","338.78","14.405","16","366.37","17.3","9","366.03","12.66777777777778","366.8","23.25285714285714"
"37","50","42.2","20","50","wet","33393","0","0","0","0","0","0","0","0","18","341.33","31.07","13","333.57","12.64923076923077","361.52","78.954"
"41","50","42.2","20","50","wet","26905","0","0","0","0","0","0","0","0","20","344.34","13.06","13","350.57","11.61923076923077","332.76","15.734285714285713"
"28","50","42.2","20","50","wet","33612","0","0","0","0","0","0","0","0","19","330.01","23.85","12","339.22","12.315833333333332","314.22","43.62571428571429"
"43","50","42.2","20","50","wet","24284","3","330.58","10.51","2","330.54","10.479999999999999","330.67","10.56","17","328.96","10.75","11","325.85","9.58909090909091","334.66","12.884999999999998"
"45","50","42.2","20","50","wet","27049","0","0","0","0","0","0","0","0","20","346.06","12.41","10","340.43","9.511","351.7","15.315"
"44","50","42.2","20","50","wet","28272","2","343.38","12.26","2","343.38","12.254999999999999","0","0","18","355.15","13.71","12","358.35","11.297499999999998","348.74","18.535000000000004"
"47","50","42.2","20","50","wet","25890","0","0","0","0","0","0","0","0","20","365.23","14.45","8","359.14","11.5075","369.29","16.403333333333332"
"46","50","42.2","20","50","wet","26911","0","0","0","0","0","0","0","0","20","349.42","15.18","8","338.67","11.2775","356.59","17.788333333333334"
"42","50","42.2","20","50","wet","35140","1","316.88","14.53","1","316.88","14.53","0","0","17","322.57","25.13","11","319.35","12.449090909090907","328.49","48.37166666666668"
"50","50","42.2","20","50","wet","26148","0","0","0","0","0","0","0","0","20","343.61","11.98","10","329.67","9.353000000000002","357.55","14.6"
"53","50","42.2","20","50","wet","22998","0","0","0","0","0","0","0","0","20","335.73","10.39","11","335.98","9.573636363636362","335.42","11.38888888888889"
"49","50","42.2","20","50","wet","26889","0","0","0","0","0","0","0","0","20","344.51","11.89","12","342.6","10.034999999999998","347.36","14.6675"
"54","50","42.2","20","50","wet","24813","0","0","0","0","0","0","0","0","20","362.04","12.74","12","342.34","10.773333333333335","391.58","15.69"
"48","50","42.2","20","50","wet","35328","0","0","0","0","0","0","0","0","18","355.99","40.8","8","345.97","10.29375","364.01","65.20400000000001"
"51","50","42.2","20","50","wet","34186","0","0","0","0","0","0","0","0","19","342.71","29.54","13","328.37","11.936153846153847","373.76","67.68666666666668"
"52","50","42.2","20","50","wet","33412","3","360.29","20.18","3","360.29","20.180000000000003","0","0","16","341.55","37.2","8","320.19","12.008750000000001","362.91","62.38499999999999"
"56","50","42.2","20","50","wet","29104","0","0","0","0","0","0","0","0","20","355.94","16.81","9","348.74","11.25","361.84","21.35090909090909"
"59","50","42.2","20","50","wet","26139","3","333.55","12.2","2","333.21","12.2","334.23","12.21","17","339.3","12.26","13","346.94","11.353846153846154","314.5","15.205"
"58","50","42.2","20","50","wet","29119","3","355.04","13.93","2","354.89","13.784999999999998","355.33","14.22","17","377.18","14.82","14","378.92","12.687857142857142","369.09","24.783333333333335"
"57","50","42.2","20","50","wet","31694","1","331.67","17.44","0","0","0","331.67","17.44","19","345.64","21.3","6","321.18","9.841666666666665","356.93","26.591538461538462"
"63","50","42.2","20","50","wet","26508","0","0","0","0","0","0","0","0","20","335.06","12.27","11","319.49","9.48090909090909","354.1","15.675555555555556"
"61","50","42.2","20","50","wet","30666","0","0","0","0","0","0","0","0","20","379.78","22.38","7","367.21","12.788571428571428","386.55","27.54769230769231"
"62","50","42.2","20","50","wet","27273","0","0","0","0","0","0","0","0","20","354.97","14.99","11","350.55","11.773636363636362","360.37","18.92888888888889"
"65","50","42.2","20","50","wet","25536","2","348.42","12.46","0","0","0","348.42","12.46","18","355.13","11.93","13","349.85","10.762307692307694","368.87","14.966000000000001"
"60","50","42.2","20","50","wet","33317","0","0","0","0","0","0","0","0","19","334.22","29.61","11","338.05","12.930909090909092","328.96","52.54625"
"64","50","42.2","20","50","wet","28651","0","0","0","0","0","0","0","0","20","378.64","17.1","10","386.47","13.503000000000002","370.81","20.695"
"55","50","42.2","20","50","wet","31571","0","0","0","0","0","0","0","0","20","357.29","15.75","13","351.17","10.805384615384614","368.67","24.929999999999996"
"66","50","42.2","20","50","wet","28428","0","0","0","0","0","0","0","0","20","353.05","13.37","11","343.63","10.03","364.56","17.459999999999997"
"67","50","42.2","20","50","wet","29613","3","332.22","12.32","3","332.22","12.323333333333332","0","0","17","355.33","15.17","11","352.3","11.375454545454545","360.88","22.138333333333332"
"68","50","42.2","20","50","wet","35118","4","327.25","16.29","4","327.25","16.294999999999998","0","0","14","313.89","15.92","9","319.33","9.298888888888888","304.12","27.84999999999999"
"69","50","42.2","20","50","wet","29786","0","0","0","0","0","0","0","0","20","356.52","16.86","8","338.46","11.24625","368.56","20.606666666666666"
"71","50","42.2","20","50","wet","25164","0","0","0","0","0","0","0","0","20","341.11","12.1","8","328.65","9.466249999999999","349.41","13.852500000000001"
"70","50","42.2","20","50","wet","31317","0","0","0","0","0","0","0","0","20","363.56","15.25","13","353.31","10.16307692307692","382.59","24.704285714285714"
"76","50","42.2","20","50","wet","28282","0","0","0","0","0","0","0","0","20","338.36","14.2","8","326.21","9.636249999999999","346.46","17.250000000000004"
"73","50","42.2","20","50","wet","29228","2","345.04","16.15","0","0","0","345.04","16.15","18","367.52","19.61","7","369.34","13.13857142857143","366.36","23.725454545454546"
"78","50","42.2","20","50","wet","28366","0","0","0","0","0","0","0","0","20","348.26","13.38","11","337.45","9.728181818181817","361.46","17.836666666666662"
"72","50","42.2","20","50","wet","34416","2","330.32","16.77","2","330.32","16.77","0","0","17","341.6","32.43","9","330.65","10.284444444444443","353.91","57.35374999999999"
"74","50","42.2","20","50","wet","35179","0","0","0","0","0","0","0","0","19","346.76","49","9","324.46","9.754444444444449","366.83","84.314"
"75","50","42.2","20","50","wet","35821","2","332.36","14.07","2","332.36","14.065000000000001","0","0","17","358.33","37.16","12","349.58","9.874999999999998","379.34","102.638"
"77","50","42.2","20","50","wet","36287","0","0","0","0","0","0","0","0","18","348.54","32.34","11","337.82","8.97","365.39","69.05857142857144"
"80","50","42.2","20","50","wet","33810","3","345.64","21.68","1","343.37","20.21","346.78","22.415000000000003","14","346.35","32.31","8","344.22","15.4825","349.18","54.73833333333333"
"83","50","42.2","20","50","wet","26744","0","0","0","0","0","0","0","0","20","338.03","11.52","11","340.51","9.341818181818182","335.01","14.19111111111111"
"82","50","42.2","20","50","wet","27044","0","0","0","0","0","0","0","0","20","341.33","11.47","11","330.39","8.892727272727273","354.71","14.615555555555554"
"81","50","42.2","20","50","wet","33666","0","0","0","0","0","0","0","0","17","344.14","42.13","8","334.95","11.995","352.3","68.92333333333333"
"84","50","42.2","20","50","wet","27330","0","0","0","0","0","0","0","0","20","363.61","13.5","13","354.65","11.36923076923077","380.25","17.452857142857145"
"79","50","42.2","20","50","wet","29141","0","0","0","0","0","0","0","0","20","342.5","14.74","9","322.95","9.52111111111111","358.49","19.013636363636362"
"85","50","42.2","20","50","wet","28787","0","0","0","0","0","0","0","0","20","358.08","16.67","6","327.86","9.593333333333332","371.03","19.701428571428572"
"87","50","42.2","20","50","wet","25909","0","0","0","0","0","0","0","0","20","342.4","12.47","11","322.59","9.874545454545453","366.6","15.642222222222221"
"86","50","42.2","20","50","wet","29293","0","0","0","0","0","0","0","0","20","362.31","18.91","8","351.44","12.25625","369.56","23.349999999999998"
"89","50","42.2","20","50","wet","28207","2","383.23","16.14","1","383.12","16.1","383.35","16.18","18","362.52","15.71","11","355.63","12.37181818181818","373.34","20.95142857142857"
"91","50","42.2","20","50","wet","28522","0","0","0","0","0","0","0","0","20","364.21","14.26","14","370.68","12.463571428571429","349.11","18.468333333333337"
"88","50","42.2","20","50","wet","33947","0","0","0","0","0","0","0","0","19","346.46","22.18","11","353.16","12.859090909090908","337.24","35.002500000000005"
"92","50","42.2","20","50","wet","27023","0","0","0","0","0","0","0","0","20","348.05","13.02","11","346.24","10.51909090909091","350.26","16.077777777777776"
"90","50","42.2","20","50","wet","33641","0","0","0","0","0","0","0","0","19","376.08","53.95","6","351.8","12.570000000000002","387.29","73.04615384615386"
"95","50","42.2","20","50","wet","24524","0","0","0","0","0","0","0","0","20","329.28","11","13","338.2","10.266923076923076","312.72","12.362857142857143"
"96","50","42.2","20","50","wet","25742","1","320.28","11.39","0","0","0","320.28","11.390000000000002","19","307.36","9.92","11","311.58","8.813636363636364","301.57","11.44625"
"94","50","42.2","20","50","wet","31570","2","373.69","15.58","2","373.69","15.575","0","0","18","364.9","20.67","6","340.4","10.003333333333334","377.15","25.999166666666667"
"93","50","42.2","20","50","wet","35385","0","0","0","0","0","0","0","0","19","345.43","18.19","14","351.84","10.767142857142856","327.49","38.955999999999996"
"100","50","42.2","20","50","wet","24495","0","0","0","0","0","0","0","0","20","339.39","11.45","14","337.45","10.513571428571426","343.91","13.646666666666668"
"99","50","42.2","20","50","wet","26818","0","0","0","0","0","0","0","0","20","326.92","11.89","9","326.96","9.38777777777778","326.89","13.939090909090911"
"97","50","42.2","20","50","wet","34408","1","342.63","21.26","1","342.63","21.26","0","0","18","347.12","51.11","6","359.32","12.893333333333333","341.02","70.225"
"98","50","42.2","20","50","wet","34252","1","347.22","27.38","1","347.22","27.38","0","0","17","353.52","42.67","8","344.69","11.432500000000001","361.37","70.4411111111111"
