"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and no spectators (5km)"
"04/28/2024 13:14:08:488 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"36","50","5","20","0","wet","2975","9","41.15","9.03","4","41.15","9.03","41.16","9.036000000000001","11","39.23","8.5","5","36.99","7.873999999999999","41.1","9.03"
"38","50","5","20","0","wet","3057","10","37.1","8.28","5","37.1","8.4","37.1","8.161999999999999","10","35.17","7.71","5","34.82","7.544","35.52","7.88"
"40","50","5","20","0","wet","2819","9","36.42","8.19","4","36.42","8.19","36.42","8.192","11","39.23","8.44","7","38.16","8.127142857142857","41.11","8.9825"
"41","50","5","20","0","wet","2776","8","37.99","8.34","1","37.98","8.39","37.99","8.331428571428573","12","39.71","8.48","5","36.64","7.756","41.91","9.002857142857144"
"39","50","5","20","0","wet","3057","8","35.98","7.44","2","35.98","7.44","35.98","7.441666666666666","12","38.74","8.39","2","42.71","9.155","37.95","8.234"
"42","50","5","20","0","wet","2944","10","36.13","8.18","3","36.13","8.18","36.13","8.180000000000001","10","39.92","8.76","9","40.77","8.95","32.18","7.09"
"46","50","5","20","0","wet","2475","9","39.17","8.39","7","39.17","8.39","39.17","8.39","11","34.72","7.39","7","34.71","7.404285714285714","34.72","7.364999999999999"
"43","50","5","20","0","wet","2822","9","37.4","8.32","2","37.4","8.325","37.4","8.321428571428571","11","38.88","8.33","4","41.02","8.825","37.66","8.052857142857142"
"44","50","5","20","0","wet","2691","10","40.75","8.27","5","40.75","8.27","40.75","8.274","10","37.37","8.07","3","37.47","8.103333333333333","37.33","8.061428571428571"
"47","50","5","20","0","wet","2623","8","37.64","8.29","4","37.64","8.29","37.64","8.2925","12","35.31","7.54","5","36.26","7.516000000000001","34.63","7.552857142857142"
"51","50","5","20","0","wet","2469","7","39.07","8.39","4","39.07","8.3825","39.07","8.39","13","37.73","7.89","8","36.76","7.69875","39.29","8.197999999999999"
"45","50","5","20","0","wet","3031","8","35.97","8.1","4","35.97","8.1","35.97","8.1","12","36.51","7.99","4","38.89","8.417499999999999","35.32","7.7725"
"49","50","5","20","0","wet","2945","7","35.95","8.08","2","35.95","8.08","35.95","8.086","13","35.66","7.76","7","37.84","8.315714285714286","33.12","7.118333333333335"
"48","50","5","20","0","wet","3031","6","35.89","7.4","2","35.9","7.4","35.89","7.4025","14","37.7","8.22","9","39.18","8.469999999999999","35.05","7.77"
"54","50","5","20","0","wet","2731","10","36.18","8.11","5","36.18","8.1","36.18","8.110000000000001","10","38.12","8.2","7","39.01","8.294285714285714","36.04","7.98"
"52","50","5","20","0","wet","2888","8","41.17","8.58","4","41.17","8.58","41.17","8.58","12","39.61","8.61","3","36.13","7.976666666666666","40.77","8.823333333333334"
"53","50","5","20","0","wet","2979","8","40.93","8.49","3","40.93","8.49","40.93","8.49","12","38.6","8.37","6","39.24","8.505","37.97","8.243333333333332"
"55","50","5","20","0","wet","2786","10","40","8.22","3","40","8.21","40","8.217142857142857","10","35.92","7.92","5","35.2","7.71","36.65","8.122"
"50","50","5","20","0","wet","2812","8","36.48","8.19","4","36.48","8.19","36.48","8.19","12","36.43","8.02","8","35.49","7.861249999999999","38.32","8.3275"
"58","50","5","20","0","wet","2455","9","37.23","8.16","4","37.23","8.16","37.23","8.16","11","36.01","7.55","6","36.24","7.573333333333334","35.74","7.512"
"57","50","5","20","0","wet","2723","8","36.29","8.13","5","36.29","8.13","36.29","8.13","12","36.51","7.83","3","34.56","7.513333333333334","37.16","7.94"
"59","50","5","20","0","wet","2721","9","36.22","8.1","3","36.23","8.1","36.22","8.1","11","34.33","7.36","3","32.16","6.926666666666666","35.15","7.525"
"56","50","5","20","0","wet","2917","8","37.67","8.01","6","37.67","8.01","37.68","8.014999999999999","12","37.84","8.12","5","35.86","7.646000000000001","39.25","8.451428571428572"
"60","50","5","20","0","wet","3031","9","37.46","8.03","6","37.46","8.03","37.46","8.033333333333333","11","37.47","8.11","8","37.4","8.062499999999998","37.66","8.223333333333334"
"64","50","5","20","0","wet","2707","10","35.78","8","3","35.78","8.003333333333334","35.79","8.004285714285714","10","38.2","8.15","5","37.03","7.886","39.36","8.404000000000002"
"66","50","5","20","0","wet","2606","8","40.58","8.2","7","40.58","8.2","40.58","8.2","12","38.53","8.16","4","39.24","8.24","38.17","8.122499999999999"
"63","50","5","20","0","wet","2879","8","35.95","8.03","2","35.95","8.03","35.95","8.03","12","37.99","8.32","2","36.79","7.735","38.23","8.443000000000001"
"62","50","5","20","0","wet","2906","9","34.07","7.13","4","34.07","7.13","34.07","7.13","11","40.09","8.74","5","36.39","7.872","43.17","9.47"
"61","50","5","20","0","wet","3057","6","37.29","8.06","1","37.28","8.05","37.29","8.056000000000001","14","37.91","8.33","8","39.04","8.40625","36.4","8.234999999999998"
"65","50","5","20","0","wet","2905","4","38.42","8.13","0","0","0","38.42","8.125","16","39.15","8.39","5","37.94","7.983999999999999","39.7","8.57181818181818"
"67","50","5","20","0","wet","3031","9","36.04","8.08","3","36.03","8.08","36.04","8.08","11","39.52","8.74","6","40.14","8.791666666666666","38.77","8.684"
"68","50","5","20","0","wet","2826","9","40.8","8.34","6","40.8","8.34","40.8","8.339999999999998","11","37.67","8.06","5","36.3","7.7139999999999995","38.82","8.34"
"71","50","5","20","0","wet","2601","6","38.97","8.03","3","38.97","8.03","38.97","8.03","14","36.66","7.68","10","37.34","7.864999999999999","34.95","7.227499999999998"
"70","50","5","20","0","wet","2849","8","39.28","8.17","4","39.28","8.17","39.28","8.17","12","38.71","8.33","6","37.18","7.986666666666666","40.24","8.683333333333334"
"72","50","5","20","0","wet","2699","6","34.79","7.11","2","34.79","7.11","34.78","7.11","14","34.2","7.31","5","33.69","7.236000000000001","34.49","7.346666666666666"
"73","50","5","20","0","wet","2779","9","39.02","8.1","4","39.02","8.1","39.02","8.1","11","41.02","8.84","6","41.92","8.991666666666667","39.95","8.648"
"69","50","5","20","0","wet","2798","10","36.92","8.25","3","36.92","8.25","36.92","8.25","10","39.05","8.27","6","39.01","8.121666666666666","39.11","8.4825"
"77","50","5","20","0","wet","2702","5","37.64","8.34","3","37.63","8.339999999999998","37.64","8.34","15","37.06","7.93","10","36.37","7.8100000000000005","38.44","8.178"
"75","50","5","20","0","wet","2774","8","36.24","8.14","4","36.23","8.14","36.24","8.1425","12","37.06","8.06","7","37.32","8.27857142857143","36.7","7.760000000000001"
"74","50","5","20","0","wet","3057","8","35.9","7.38","4","35.9","7.38","35.9","7.38","12","39.22","8.53","9","36.89","7.936666666666667","46.22","10.303333333333333"
"78","50","5","20","0","wet","2948","7","40.72","8.38","3","40.72","8.38","40.73","8.38","13","38.18","8.22","6","33.96","7.325","41.8","8.987142857142857"
"76","50","5","20","0","wet","3031","7","38.06","8.13","1","38.05","8.13","38.06","8.135000000000002","13","38.62","8.45","9","40.19","8.702222222222222","35.1","7.882499999999999"
"79","50","5","20","0","wet","2923","10","36","8.14","4","36","8.14","36","8.14","10","37.08","7.95","3","40.23","8.486666666666666","35.73","7.7214285714285715"
"80","50","5","20","0","wet","2939","9","36.45","8.26","6","36.45","8.26","36.46","8.273333333333332","11","37.86","8.28","2","34.77","7.27","38.54","8.501111111111111"
"81","50","5","20","0","wet","2924","10","36.55","8.26","4","36.55","8.26","36.55","8.26","10","36.07","8.02","6","37.67","8.303333333333333","33.67","7.5925"
"82","50","5","20","0","wet","2841","9","39.91","8.23","6","39.92","8.233333333333334","39.91","8.233333333333333","11","40.1","8.41","8","40.13","8.37875","40.04","8.48"
"83","50","5","20","0","wet","2689","8","40.78","8.29","7","40.78","8.290000000000001","40.78","8.29","12","39.01","8.16","8","37.16","7.746250000000001","42.71","8.9925"
"84","50","5","20","0","wet","2736","10","36.7","8.2","5","36.7","8.202","36.7","8.202","10","35.93","7.7","5","35.72","7.66","36.15","7.748"
"85","50","5","20","0","wet","2925","10","36.07","8","6","36.07","8","36.07","8","10","38.22","8.37","5","37.81","8.42","38.63","8.31"
"86","50","5","20","0","wet","2874","9","40.47","8.31","4","40.47","8.31","40.47","8.31","11","37.89","8.29","3","38.36","8.410000000000002","37.71","8.245000000000001"
"90","50","5","20","0","wet","2709","7","39.4","8.13","3","39.4","8.13","39.41","8.137500000000001","13","38.45","8.14","4","36.04","7.7075","39.53","8.333333333333334"
"88","50","5","20","0","wet","3057","9","37.67","8.06","5","37.67","8.06","37.67","8.06","11","40.78","9.06","7","41.09","9.08","40.25","9.035"
"89","50","5","20","0","wet","3057","7","40.9","8.52","4","40.9","8.52","40.9","8.53","13","40.92","9","4","41.33","8.99","40.74","9.008888888888889"
"91","50","5","20","0","wet","2850","9","36","7.36","6","36","7.359999999999999","36","7.360000000000001","11","37.53","8.06","7","36.02","7.681428571428571","40.17","8.725"
"94","50","5","20","0","wet","2637","9","37.24","8.23","5","37.25","8.232","37.23","8.23","11","37.21","7.94","2","41.08","8.75","36.35","7.763333333333333"
"92","50","5","20","0","wet","2889","10","39.1","8.15","8","39.1","8.153749999999999","39.1","8.15","10","36.58","7.95","6","35.38","7.6","38.37","8.465"
"95","50","5","20","0","wet","2806","8","37.1","8.29","4","37.1","8.29","37.1","8.292499999999999","12","36.91","8.12","6","34.11","7.581666666666667","39.71","8.651666666666667"
"93","50","5","20","0","wet","3057","10","37.73","8.08","6","37.72","8.08","37.73","8.084999999999999","10","37.66","8.17","4","39.73","8.627500000000001","36.28","7.865"
"87","50","5","20","0","wet","2829","8","40.17","8.26","4","40.17","8.26","40.17","8.26","12","37.18","7.93","4","38.09","8.2225","36.72","7.77875"
"96","50","5","20","0","wet","3057","8","39.52","8.28","4","39.52","8.28","39.52","8.28","12","39.92","8.74","5","40.95","8.918","39.19","8.62142857142857"
"98","50","5","20","0","wet","2470","8","36.97","8.14","7","36.97","8.14","37","8.15","12","37.13","7.9","7","37.33","7.930000000000001","36.86","7.85"
"97","50","5","20","0","wet","2811","7","35.97","7.33","4","35.97","7.33","35.97","7.33","13","37","7.91","5","35.35","7.414000000000001","38.02","8.22625"
"99","50","5","20","0","wet","2892","9","40.9","8.42","4","40.9","8.4225","40.9","8.424","11","41.41","8.81","4","43","8.945","40.5","8.735714285714286"
"100","50","5","20","0","wet","3057","9","36.08","7.58","2","36.08","7.58","36.08","7.580000000000001","11","38.97","8.56","5","39.4","8.524","38.61","8.593333333333332"
