"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (10km)"
"04/28/2024 12:31:08:131 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"30","50","10","20","50","dry","4925","9","62.43","6.4","3","62.43","6.3966666666666665","62.43","6.3950000000000005","11","65.91","6.83","6","68.96","7.211666666666668","62.25","6.37"
"33","50","10","20","50","dry","4466","8","62.11","6.3","4","62.11","6.302499999999999","62.12","6.3","12","64.03","6.5","5","65.32","6.612","63.12","6.412857142857144"
"35","50","10","20","50","dry","4612","7","62.28","6.34","5","62.27","6.338","62.3","6.34","13","65.99","6.71","6","63.08","6.409999999999999","68.49","6.959999999999999"
"39","50","10","20","50","dry","4306","6","64.7","6.54","2","64.71","6.54","64.7","6.54","14","62.32","6.28","8","63.49","6.35","60.74","6.185"
"34","50","10","20","50","dry","4929","9","72.74","7.39","3","72.73","7.386666666666667","72.74","7.393333333333333","11","66.35","6.7","8","67.43","6.765","63.45","6.52"
"36","50","10","20","50","dry","4933","8","62.05","6.37","6","62.05","6.371666666666666","62.05","6.37","12","64.45","6.53","8","64.74","6.55375","63.86","6.492500000000001"
"38","50","10","20","50","dry","4918","9","64.69","7.06","4","64.71","7.0649999999999995","64.68","7.061999999999999","11","65.85","6.72","5","66.28","6.738","65.49","6.713333333333334"
"37","50","10","20","50","dry","5174","8","72.44","7.04","4","72.43","7.04","72.44","7.04","12","67.15","6.78","3","61.77","6.109999999999999","68.95","7.003333333333334"
"40","50","10","20","50","dry","4978","7","72.48","7.03","2","72.47","7.03","72.48","7.03","13","69.11","7.07","4","72.05","7.5699999999999985","67.81","6.852222222222223"
"28","50","10","20","50","dry","4921","10","62.5","6.34","3","62.5","6.339999999999999","62.5","6.340000000000001","10","68.82","7.06","4","70.19","7.225","67.91","6.956666666666667"
"41","50","10","20","50","dry","5215","8","62.76","6.41","6","62.76","6.411666666666666","62.77","6.41","12","62.66","6.36","6","56.48","5.613333333333333","68.84","7.106666666666668"
"42","50","10","20","50","dry","4398","8","60.98","6.16","4","60.98","6.1625","60.98","6.16","12","63.14","6.37","7","61.1","6.182857142857143","65.99","6.622000000000001"
"43","50","10","20","50","dry","4552","7","71.43","7.23","5","71.43","7.231999999999999","71.44","7.239999999999999","13","64.16","6.52","10","63.97","6.492999999999999","64.78","6.6033333333333335"
"45","50","10","20","50","dry","4887","5","67.03","7.22","4","67.03","7.2225","67.02","7.21","15","65.06","6.77","9","65.7","6.760000000000001","64.1","6.788333333333332"
"46","50","10","20","50","dry","4922","3","70.92","7.22","1","70.92","7.22","70.92","7.22","17","67.7","6.83","10","66.65","6.728","69.2","6.965714285714286"
"44","50","10","20","50","dry","4918","10","63.6","6.46","7","63.59","6.455714285714285","63.61","6.456666666666667","10","68.03","6.94","2","65.64","6.79","68.62","6.977500000000001"
"48","50","10","20","50","dry","4898","5","64.9","6.67","1","64.9","6.59","64.9","6.692499999999999","15","66.52","6.76","5","72.29","7.258","63.64","6.517"
"47","50","10","20","50","dry","4796","8","62.87","6.35","2","62.87","6.4","62.87","6.333333333333333","12","62.5","6.43","7","61.82","6.438571428571428","63.46","6.412000000000001"
"51","50","10","20","50","dry","4923","7","62.21","6.15","3","62.21","6.153333333333333","62.21","6.1525","13","65.58","6.72","5","65.55","6.752","65.6","6.69875"
"50","50","10","20","50","dry","4926","8","67.41","7.07","4","67.42","7.072500000000001","67.41","7.070000000000001","12","62.65","6.37","4","62.67","6.2975","62.65","6.4087499999999995"
"49","50","10","20","50","dry","5228","8","72.14","7.4","2","72.13","7.39","72.14","7.3966666666666665","12","68.8","7.21","7","67.42","7.008571428571427","70.73","7.481999999999999"
"52","50","10","20","50","dry","4983","7","61.8","6.26","7","61.8","6.258571428571428","0","0","13","64.81","6.57","7","59.76","6.021428571428571","70.71","7.215000000000001"
"53","50","10","20","50","dry","5186","7","67.21","7.12","2","67.2","7.12","67.21","7.123999999999999","13","66.44","6.89","3","73.56","7.626666666666668","64.31","6.671"
"54","50","10","20","50","dry","4966","6","70.81","7.3","1","70.8","7.3","70.81","7.3020000000000005","14","66.95","6.99","7","66.77","7.045714285714285","67.13","6.9385714285714295"
"57","50","10","20","50","dry","4476","5","66.04","7.01","3","66.11","7.01","65.95","7.01","15","63.57","6.48","6","59.24","5.9433333333333325","66.45","6.837777777777777"
"58","50","10","20","50","dry","4312","8","64.76","7.03","4","64.76","7.0325","64.77","7.03","12","59.58","6.23","6","60.68","6.26","58.48","6.205"
"55","50","10","20","50","dry","4683","4","70.38","7.21","2","70.38","7.21","70.38","7.215","16","65.48","6.64","7","59.97","6.057142857142856","69.77","7.1"
"56","50","10","20","50","dry","5005","8","72.05","7.32","4","72.05","7.320000000000001","72.05","7.320000000000001","12","65.95","6.64","10","67.58","6.788000000000001","57.77","5.895"
"59","50","10","20","50","dry","4778","4","64.81","6.53","3","64.81","6.523333333333334","64.82","6.53","16","65.36","6.57","7","63.81","6.365714285714286","66.56","6.7299999999999995"
"62","50","10","20","50","dry","4748","8","60.37","6.23","4","60.37","6.227500000000001","60.38","6.227500000000001","12","65.77","6.86","9","64.97","6.68111111111111","68.16","7.4"
"60","50","10","20","50","dry","5139","4","61.08","6.23","1","61.08","6.23","61.08","6.23","16","63.01","6.45","7","61.87","6.227142857142856","63.9","6.627777777777779"
"61","50","10","20","50","dry","5032","8","63.37","6.37","4","63.35","6.3725","63.39","6.375","12","65.11","6.51","7","66.47","6.552857142857142","63.2","6.451999999999999"
"63","50","10","20","50","dry","4924","4","64.65","6.57","1","64.65","6.58","64.65","6.570000000000001","16","64.75","6.7","7","64.17","6.601428571428572","65.19","6.771111111111111"
"66","50","10","20","50","dry","5106","4","71.62","7.27","1","71.62","7.27","71.62","7.263333333333333","16","70.9","7.17","4","78.56","8.0425","68.34","6.885000000000002"
"64","50","10","20","50","dry","4996","9","61.29","6.3","6","61.29","6.3","61.28","6.3","11","67.21","7.03","3","74.11","7.843333333333332","64.63","6.726249999999999"
"65","50","10","20","50","dry","5117","8","63.65","6.43","5","63.65","6.427999999999999","63.66","6.429999999999999","12","69.14","7.08","8","68.04","6.907500000000001","71.33","7.4174999999999995"
"67","50","10","20","50","dry","4783","9","64.99","6.56","5","64.99","6.561999999999999","65","6.5625","11","65.25","6.63","5","66.48","6.656000000000001","64.22","6.606666666666667"
"68","50","10","20","50","dry","5195","8","63.25","6.47","3","63.25","6.47","63.26","6.4719999999999995","12","67.97","6.98","6","70.57","7.328333333333333","65.37","6.621666666666667"
"69","50","10","20","50","dry","4980","7","62.42","6.4","4","62.42","6.4","62.42","6.4","13","65.94","6.76","8","67.01","6.812499999999999","64.22","6.684"
"71","50","10","20","50","dry","5057","8","63.25","6.4","5","63.25","6.4","63.25","6.4","12","66.29","6.74","8","66.36","6.7212499999999995","66.13","6.7675"
"73","50","10","20","50","dry","4909","8","61.78","6.14","2","61.78","6.14","61.78","6.140000000000001","12","69.77","7.03","7","71.12","7.198571428571429","67.86","6.792000000000001"
"70","50","10","20","50","dry","5200","9","61.6","6.12","1","61.6","6.12","61.6","6.1225","11","65.91","6.75","6","67.72","6.886666666666667","63.75","6.596"
"76","50","10","20","50","dry","4871","9","66.26","7.14","6","66.27","7.141666666666667","66.25","7.139999999999999","11","67.53","6.91","8","66.15","6.788750000000001","71.2","7.216666666666667"
"74","50","10","20","50","dry","5030","8","64.56","6.57","4","64.56","6.570000000000001","64.57","6.570000000000001","12","71.39","7.32","6","67.24","6.7716666666666665","75.54","7.870000000000001"
"75","50","10","20","50","dry","4968","9","71.04","7.29","4","71.04","7.297499999999999","71.03","7.292","11","69.31","7.11","6","69.34","7.086666666666667","69.28","7.145999999999999"
"77","50","10","20","50","dry","5147","7","62.48","6.34","4","62.48","6.335","62.47","6.336666666666667","13","66.11","6.77","7","65.6","6.695714285714286","66.7","6.851666666666666"
"78","50","10","20","50","dry","4399","9","61.09","6.19","2","61.09","6.19","61.09","6.19","11","63","6.34","5","58.41","5.822","66.83","6.765000000000001"
"79","50","10","20","50","dry","5277","5","72.16","7.05","2","72.17","7.05","72.15","7.046666666666667","15","69.56","7.06","6","70.69","7.161666666666666","68.8","7"
"80","50","10","20","50","dry","5047","6","61.24","6.07","4","61.24","6.070000000000001","61.23","6.070000000000001","14","63.24","6.43","8","66.33","6.757500000000001","59.12","6"
"81","50","10","20","50","dry","4937","7","61","6.23","2","61","6.23","61.01","6.23","13","67.43","6.9","7","63.32","6.52","72.24","7.333333333333333"
"82","50","10","20","50","dry","4861","6","62.47","6.11","2","62.48","6.1","62.46","6.107500000000001","14","66.2","6.77","9","64.44","6.546666666666666","69.38","7.164"
"72","50","10","20","50","dry","5071","7","71.18","7.22","5","71.18","7.217999999999999","71.18","7.22","13","71.29","7.24","4","67.59","6.765000000000001","72.94","7.4577777777777765"
"83","50","10","20","50","dry","5107","8","63.3","6.52","4","63.3","6.5225","63.3","6.52","12","64.21","6.6","9","65.32","6.697777777777777","60.87","6.296666666666667"
"86","50","10","20","50","dry","4517","5","63.22","6.5","1","63.22","6.51","63.22","6.5024999999999995","15","66.35","6.91","10","64.49","6.588000000000002","70.07","7.5459999999999985"
"88","50","10","20","50","dry","4340","7","72.28","7.41","3","72.28","7.410000000000001","72.29","7.4125","13","64.04","6.61","7","65.2","6.69142857142857","62.69","6.506666666666667"
"84","50","10","20","50","dry","4982","9","65.56","7.06","7","65.56","7.06","65.57","7.0649999999999995","11","67.47","6.86","2","74.22","7.55","65.98","6.705555555555555"
"85","50","10","20","50","dry","5260","7","61.92","6.32","4","61.92","6.322500000000001","61.92","6.320000000000001","13","63.68","6.58","7","67.6","7.002857142857142","59.1","6.076666666666666"
"90","50","10","20","50","dry","4395","7","72.4","7.04","3","72.44","7.039999999999998","72.37","7.0424999999999995","13","65.01","6.53","6","63.31","6.363333333333333","66.46","6.67"
"92","50","10","20","50","dry","4343","2","71.52","7.32","0","0","0","71.52","7.3149999999999995","18","63.21","6.49","8","63.07","6.472499999999999","63.32","6.506"
"91","50","10","20","50","dry","4882","7","64.83","6.54","4","64.83","6.5325","64.83","6.539999999999998","13","65.51","6.58","6","65.63","6.546666666666667","65.4","6.6157142857142865"
"87","50","10","20","50","dry","5224","8","61.99","6.34","3","61.98","6.339999999999999","61.99","6.34","12","67.53","6.86","9","70.37","7.170000000000001","58.99","5.923333333333334"
"89","50","10","20","50","dry","4994","7","63.25","6.41","4","63.24","6.41","63.25","6.410000000000001","13","66.62","6.7","6","65.07","6.5216666666666665","67.95","6.844285714285714"
"94","50","10","20","50","dry","4387","6","66.33","7.06","2","66.33","7.0649999999999995","66.33","7.06","14","63.82","6.51","10","62.56","6.359","66.98","6.9"
"93","50","10","20","50","dry","4933","5","64.98","7.02","1","64.95","7.02","64.99","7.0175","15","64.35","6.62","9","63.18","6.527777777777778","66.1","6.763333333333334"
"95","50","10","20","50","dry","5221","8","56.81","6.13","7","56.81","6.130000000000001","56.78","6.13","12","66.99","6.98","6","64.05","6.65","69.93","7.3116666666666665"
"98","50","10","20","50","dry","4415","6","72.8","7.32","1","72.78","7.38","72.81","7.307999999999998","14","67.67","6.8","12","66.95","6.75","71.98","7.095000000000001"
"97","50","10","20","50","dry","4933","7","63.28","6.38","5","63.28","6.38","63.28","6.38","13","66.27","6.61","8","63.4","6.3","70.86","7.115999999999999"
"100","50","10","20","50","dry","4447","6","64.78","6.56","3","64.77","6.560000000000001","64.78","6.560000000000001","14","65.25","6.73","11","64.84","6.712727272727273","66.76","6.803333333333333"
"99","50","10","20","50","dry","4461","8","62.76","6.36","3","62.76","6.356666666666667","62.76","6.3580000000000005","12","65.5","6.67","5","67.84","6.886","63.84","6.515714285714285"
"96","50","10","20","50","dry","5118","7","61.76","6.28","3","61.76","6.283333333333333","61.76","6.2825","12","65.78","6.72","8","66.66","6.8012500000000005","64.03","6.555000000000001"
