"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and spectators (10km)"
"05/01/2024 17:58:11:621 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"20","50","10","20","50","wet","6353","5","75.18","10.21","1","75.17","10.15","75.19","10.2225","15","75.72","9.72","10","73.21","8.709","80.76","11.741999999999999"
"22","50","10","20","50","wet","6396","5","76.59","10.09","3","76.52","10.01","76.68","10.215000000000002","15","82.66","10.97","9","83.58","10.331111111111113","81.29","11.925"
"25","50","10","20","50","wet","5909","8","74.74","9.28","5","74.74","9.27","74.75","9.31","12","77.74","9.88","3","69.89","7.973333333333334","80.36","10.513333333333334"
"23","50","10","20","50","wet","6151","6","82.04","10.16","2","82","10.104999999999999","82.07","10.187499999999998","14","81.9","10.96","3","88.42","10.453333333333331","80.12","11.093636363636364"
"26","50","10","20","50","wet","5739","5","76.57","9.19","4","76.55","9.17","76.63","9.29","15","80.08","9.74","10","80.08","9.389000000000001","80.09","10.431999999999999"
"24","50","10","20","50","wet","6355","6","76.86","10.25","3","76.84","10.346666666666668","76.88","10.143333333333333","14","82.41","10.58","9","81.04","9.859999999999998","84.87","11.879999999999999"
"17","50","10","20","50","wet","7156","7","81","11.27","6","81","11.264999999999999","81.02","11.3","13","86.57","13.5","5","80.81","10.425999999999998","90.17","15.415"
"27","50","10","20","50","wet","6168","8","78.22","9.62","4","78.18","9.5375","78.27","9.702499999999999","12","83.07","10.44","6","84.35","9.563333333333334","81.79","11.306666666666667"
"28","50","10","20","50","wet","6062","8","76.91","9.4","4","76.89","9.3725","76.93","9.422500000000001","12","81.47","10.18","5","81.61","9.258000000000001","81.37","10.835714285714285"
"35","50","10","20","50","wet","5164","8","74.82","8.48","6","74.82","8.465000000000002","74.82","8.51","12","75.91","8.79","8","76.94","8.616249999999999","73.84","9.15"
"34","50","10","20","50","wet","5830","7","76.8","9.53","2","76.74","9.465000000000002","76.82","9.554","13","76.72","9.52","8","75.11","8.71625","79.3","10.8"
"33","50","10","20","50","wet","5985","5","77.43","9.38","2","77.41","9.35","77.44","9.406666666666668","15","77.28","9.75","7","76.3","8.930000000000001","78.14","10.4675"
"37","50","10","20","50","wet","6202","0","0","0","0","0","0","0","0","20","76.26","10.15","6","76.41","9.196666666666667","76.19","10.55857142857143"
"40","50","10","20","50","wet","6295","2","75.6","10.17","2","75.6","10.165000000000001","0","0","18","77.92","11.08","2","74.75","9.175","78.32","11.3175"
"36","50","10","20","50","wet","6187","7","74.07","9.09","3","74.04","9.15","74.1","9.05","13","76.32","9.5","8","78.3","9.0625","73.15","10.204"
"41","50","10","20","50","wet","6254","7","74.45","9.28","3","74.44","9.28","74.45","9.284999999999998","13","77.84","10.14","7","78.65","9.262857142857143","76.88","11.155"
"32","50","10","20","50","wet","6240","6","80.84","10.25","3","80.82","10.236666666666666","80.87","10.27","14","76.9","9.57","9","74.12","8.574444444444445","81.92","11.357999999999999"
"42","50","10","20","50","wet","6394","6","76.74","10.11","5","76.73","10.096","76.78","10.19","14","81.22","10.88","6","80.32","9.526666666666667","81.89","11.887500000000001"
"31","50","10","20","50","wet","6439","7","81.3","10.71","4","81.22","10.5175","81.4","10.969999999999999","13","80.43","11.34","4","79.52","9.897499999999999","80.83","11.982222222222221"
"30","50","10","20","50","wet","6714","7","84.66","11.28","2","84.63","11.3","84.67","11.266","13","84.52","11.63","5","87.41","10.274000000000001","82.72","12.477500000000001"
"38","50","10","20","50","wet","6968","0","0","0","0","0","0","0","0","20","77.66","9.96","14","75.71","8.975714285714286","82.21","12.258333333333333"
"39","50","10","20","50","wet","6918","6","78.91","11.21","2","78.82","11.140000000000002","78.96","11.245000000000001","14","85.34","12.25","6","80.92","10.154999999999998","88.66","13.818750000000001"
"29","50","10","20","50","wet","6981","9","75.25","10.34","4","75.24","10.375000000000002","75.25","10.32","11","75.5","10.23","7","71.93","8.69142857142857","81.75","12.909999999999998"
"51","50","10","20","50","wet","4960","5","81.16","9.3","1","81.1","9.34","81.18","9.29","15","71.57","8.22","6","74.31","8.106666666666666","69.75","8.303333333333335"
"45","50","10","20","50","wet","5288","7","77.45","9.18","3","77.42","9.17","77.47","9.192499999999999","13","74.4","8.92","10","71.46","8.448","84.19","10.483333333333333"
"46","50","10","20","50","wet","5331","9","82.13","9.12","7","82.12","9.12142857142857","82.15","9.13","11","76.64","8.8","6","78.79","8.47","74.06","9.19"
"44","50","10","20","50","wet","5884","8","74.48","9.24","4","74.48","9.225","74.49","9.25","12","79.03","9.42","8","77.3","8.747499999999999","82.49","10.7775"
"49","50","10","20","50","wet","5461","9","81.21","9.42","6","81.22","9.41","81.21","9.436666666666666","11","78.11","9.57","5","77.2","8.985999999999999","78.87","10.053333333333333"
"48","50","10","20","50","wet","5764","6","74.82","9.26","4","74.81","9.24","74.83","9.3","14","78.05","9.74","4","81.39","9.17","76.72","9.971"
"47","50","10","20","50","wet","5814","9","77.96","9.5","4","77.91","9.472499999999998","77.99","9.518","11","75.33","9","8","75.17","8.64625","75.77","9.94"
"43","50","10","20","50","wet","6938","7","75.8","11.21","3","75.79","11.18","75.81","11.2375","13","78.44","11.85","5","73.1","9.288","81.77","13.45625"
"53","50","10","20","50","wet","5508","5","84.75","10.29","1","84.68","10.23","84.76","10.3025","15","78.3","9.52","8","75.99","8.91375","80.95","10.204285714285712"
"54","50","10","20","50","wet","5435","7","77.94","9.14","5","77.92","9.128000000000002","78","9.165000000000001","13","76.5","9.31","6","76.06","8.828333333333331","76.88","9.717142857142857"
"52","50","10","20","50","wet","6048","9","85.09","10.4","4","85.07","10.357499999999998","85.11","10.442000000000002","11","77.54","10.16","5","72.34","8.592","81.87","11.468333333333332"
"50","50","10","20","50","wet","6526","3","74.95","9.58","2","74.95","9.58","74.95","9.58","17","78.85","10.63","4","67.6","7.452500000000001","82.31","11.612307692307693"
"56","50","10","20","50","wet","5886","6","73.62","9.14","2","73.5","9.075","73.68","9.165","14","71.01","8.74","5","68.23","7.41","72.56","9.471111111111112"
"55","50","10","20","50","wet","6005","4","77.37","9.75","1","77.22","9.34","77.42","9.879999999999999","16","76.23","9.24","10","74.86","8.536000000000001","78.52","10.415"
"59","50","10","20","50","wet","5943","5","82.46","10.27","3","82.45","10.243333333333334","82.48","10.305","15","78.65","9.76","6","70.01","7.916666666666667","84.41","10.987777777777778"
"61","50","10","20","50","wet","5705","7","80.31","10.09","2","80.23","10.04","80.34","10.112","13","79","9.69","7","74.14","8.464285714285714","84.68","11.128333333333334"
"57","50","10","20","50","wet","6219","9","75.37","9.53","4","75.35","9.504999999999999","75.38","9.549999999999999","11","84.21","10.47","8","82.15","9.692499999999999","89.72","12.543333333333333"
"58","50","10","20","50","wet","6361","7","76.16","10.34","1","76.15","10.37","76.16","10.336666666666668","13","84.88","11.17","9","83.82","10.381111111111114","87.26","12.930000000000001"
"65","50","10","20","50","wet","5474","6","74.95","9.25","2","74.95","9.24","74.95","9.2475","14","75.03","9.14","7","70.87","8.257142857142858","79.19","10.015714285714285"
"60","50","10","20","50","wet","6273","6","80.39","10.22","2","80.24","10.115","80.46","10.2725","14","80.36","10.27","10","76.47","9.322","90.09","12.6525"
"69","50","10","20","50","wet","5261","6","77.5","9.32","5","77.49","9.307999999999998","77.57","9.390000000000002","14","75.79","9.05","7","77.68","8.877142857142859","73.9","9.221428571428572"
"64","50","10","20","50","wet","6290","6","80.72","10.35","5","80.68","10.382000000000001","80.92","10.17","14","79.77","10.11","7","83.38","9.797142857142857","76.17","10.418571428571427"
"62","50","10","20","50","wet","6605","5","75.98","10.24","2","75.97","10.24","75.98","10.246666666666668","15","80.4","10.74","7","76.68","9.087142857142856","83.65","12.17875"
"68","50","10","20","50","wet","6044","8","80.36","10.13","6","80.35","10.128333333333334","80.38","10.13","12","81.37","10.63","4","79.31","9.264999999999999","82.4","11.31"
"63","50","10","20","50","wet","6654","6","73.48","9.41","3","73.46","9.386666666666665","73.51","9.423333333333334","14","80.49","10.46","8","78.59","9.067499999999999","83.01","12.328333333333331"
"70","50","10","20","50","wet","6291","7","74.87","9.4","4","74.87","9.377500000000001","74.87","9.423333333333334","13","84.08","10.69","8","80.6","9.516250000000001","89.65","12.572"
"67","50","10","20","50","wet","6794","7","82.2","10.44","4","82.1","10.345","82.34","10.563333333333334","13","88.05","11.86","6","78.19","9.276666666666667","96.5","14.06857142857143"
"66","50","10","20","50","wet","7080","6","78.61","11.25","4","78.6","11.245000000000001","78.63","11.26","14","80.54","11.96","5","76.87","9.546","82.58","13.294444444444446"
"73","50","10","20","50","wet","6365","7","76.1","10.22","3","76.07","10.340000000000002","76.12","10.1225","13","78.14","10.5","6","69.16","8.401666666666667","85.84","12.291428571428572"
"74","50","10","20","50","wet","6249","6","76.8","9.54","4","76.8","9.5375","76.8","9.55","14","73.53","9.09","9","76.98","8.964444444444442","67.31","9.31"
"79","50","10","20","50","wet","5403","2","73.93","8.46","2","73.93","8.455","0","0","18","75.5","9.04","8","74.18","8.356250000000001","76.56","9.591000000000003"
"80","50","10","20","50","wet","5328","7","76.81","9.28","3","76.78","9.26","76.83","9.297500000000001","13","73.81","8.91","6","69.97","7.993333333333333","77.1","9.692857142857143"
"78","50","10","20","50","wet","5788","4","73.91","8.54","3","73.9","8.526666666666666","73.95","8.58","16","77.85","9.13","9","74.93","8.173333333333334","81.59","10.348571428571429"
"77","50","10","20","50","wet","6324","6","73.71","9.14","3","73.7","9.13","73.73","9.143333333333334","14","80.04","10.29","7","83.4","9.639999999999999","76.68","10.939999999999998"
"81","50","10","20","50","wet","5593","9","75.48","9.13","3","75.47","9.106666666666666","75.49","9.148333333333333","11","76.05","9.46","5","73.48","8.615999999999998","78.2","10.158333333333333"
"71","50","10","20","50","wet","7006","10","86.94","12.06","6","86.93","12.055000000000001","86.95","12.072499999999998","10","80.82","11.4","6","75.63","9.471666666666668","88.6","14.289999999999997"
"75","50","10","20","50","wet","6845","4","80.12","10.46","1","80.05","10.4","80.14","10.476666666666667","16","80.85","10.57","8","79.68","9.141250000000001","82.03","11.995"
"76","50","10","20","50","wet","6525","8","73.72","9.26","3","73.71","9.26","73.72","9.264","12","81.58","10.9","7","72.43","8.685714285714285","94.4","13.99"
"72","50","10","20","50","wet","7158","6","82.64","12.07","3","82.63","12.06","82.65","12.076666666666666","14","82.43","11.75","10","78.51","10.223","92.25","15.57"
"82","50","10","20","50","wet","5955","5","83.1","10.37","3","83.09","10.363333333333333","83.11","10.38","15","85.91","10.7","8","83.88","9.84125","88.22","11.674285714285713"
"83","50","10","20","50","wet","5796","8","69.34","8.31","5","69.33","8.298","69.34","8.32","12","75.59","9.21","8","77.81","9.030000000000001","71.17","9.577499999999999"
"84","50","10","20","50","wet","6556","7","78.66","10.35","4","78.65","10.3475","78.67","10.353333333333332","13","81.55","10.37","7","77.96","8.860000000000001","85.73","12.140000000000002"
"89","50","10","20","50","wet","5221","9","82.52","9.27","4","82.5","9.249999999999998","82.54","9.294","11","74.25","8.6","6","73.75","8.016666666666667","74.84","9.292"
"86","50","10","20","50","wet","5541","8","76.18","9.24","3","76.14","9.33","76.2","9.18","12","74.12","8.69","8","70.65","7.996250000000001","81.05","10.08"
"87","50","10","20","50","wet","5718","6","86.88","10.24","5","86.81","10.19","87.2","10.46","14","80.64","9.55","10","78.06","8.886","87.08","11.225"
"85","50","10","20","50","wet","6211","8","81.27","10.15","4","81.27","10.142500000000002","81.27","10.1525","12","77.77","10.5","5","84.46","10.302","72.99","10.644285714285711"
"92","50","10","20","50","wet","5859","8","74.95","9.03","7","74.95","9.025714285714287","74.97","9.08","12","78.97","9.71","7","80.49","9.377142857142859","76.86","10.168000000000001"
"88","50","10","20","50","wet","6265","7","74.21","9.13","1","74.15","9.06","74.23","9.143333333333334","13","78.7","9.99","7","75.63","8.794285714285715","82.29","11.374999999999998"
"91","50","10","20","50","wet","5991","4","74.95","9.5","1","74.92","9.44","74.96","9.523333333333333","16","79.43","9.89","12","80.77","9.745000000000001","75.4","10.315000000000001"
"96","50","10","20","50","wet","5308","9","74.94","9.07","3","74.93","9.05","74.95","9.080000000000002","11","74.98","8.92","6","72.26","8.25","78.25","9.713999999999999"
"90","50","10","20","50","wet","6386","8","74.88","9.39","6","74.88","9.390000000000002","74.88","9.4","12","81.47","10.57","6","79.6","9.245000000000001","83.34","11.903333333333332"
"93","50","10","20","50","wet","6474","9","75.28","10.27","4","75.26","10.2825","75.29","10.266","11","86.08","11.15","8","82.26","10.05625","96.28","14.066666666666666"
"95","50","10","20","50","wet","6566","8","82.25","11.1","5","82.2","11.09","82.33","11.103333333333332","12","74.71","10.85","3","89.77","11.55","69.69","10.62111111111111"
"98","50","10","20","50","wet","5352","4","84.18","9.44","3","84.16","9.41","84.25","9.54","16","81.93","9.47","8","82.27","8.90125","81.58","10.04"
"94","50","10","20","50","wet","6975","8","75.93","10.01","7","75.93","10.014285714285714","75.93","10.02","12","80.99","11.89","4","73.69","8.6575","84.65","13.51125"
"97","50","10","20","50","wet","6401","8","86.7","11.24","4","86.7","11.2325","86.71","11.2425","12","80.69","11.25","3","69.66","8.313333333333333","84.36","12.22888888888889"
"99","50","10","20","50","wet","5472","8","81.46","9.33","4","81.44","9.325","81.47","9.33","12","81.57","9.86","5","82.62","9.258000000000001","80.81","10.294285714285715"
"100","50","10","20","50","wet","6211","6","81.51","10.21","3","81.51","10.2","81.52","10.21","14","77.54","10.27","7","80.2","9.804285714285715","74.88","10.727142857142857"
