"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (21km)"
"04/27/2024 23:08:24:326 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"36","50","21","20","0","dry","11551","2","161.77","11.44","1","161.88","11.53","161.65","11.359999999999998","18","165.16","12.66","10","162.7","13.747000000000002","168.24","11.30125"
"38","50","21","20","0","dry","11517","3","135.98","9.91","2","136.01","10.095","135.92","9.55","17","142.99","10.3","7","142.31","11.004285714285714","143.47","9.801"
"32","50","21","20","0","dry","11740","5","154.29","10.44","3","154.36","10.476666666666667","154.18","10.395000000000001","15","158.14","11.6","7","153.97","12.069999999999999","161.78","11.18625"
"39","50","21","20","0","dry","12806","5","142.06","11.2","1","142.1","11.2","142.05","11.205","15","150.29","12.78","10","147.73","13.165","155.41","12"
"40","50","21","20","0","dry","9748","3","145.31","8.89","1","145.35","9.08","145.29","8.795","17","143.54","8.85","10","144.93","9.075999999999999","141.55","8.52857142857143"
"42","50","21","20","0","dry","10611","0","0","0","0","0","0","0","0","20","151.41","10.02","9","150.3","10.463333333333333","152.32","9.66181818181818"
"41","50","21","20","0","dry","12806","0","0","0","0","0","0","0","0","20","166.49","13.61","9","168.63","14.772222222222222","164.74","12.655454545454546"
"44","50","21","20","0","dry","10872","3","139.17","9.08","2","139.2","9.084999999999999","139.12","9.06","17","148.07","10.36","10","149.49","10.889","146.05","9.614285714285712"
"46","50","21","20","0","dry","11621","2","152.92","11.47","2","152.92","11.47","0","0","18","152.72","10.68","5","165.65","11.927999999999999","147.74","10.203076923076924"
"45","50","21","20","0","dry","12806","4","162.34","12.73","2","162.52","13.115000000000002","162.16","12.334999999999999","16","156.07","12.68","6","159.51","14.028333333333332","154.01","11.866000000000001"
"43","50","21","20","0","dry","12121","6","153.85","10.82","3","153.95","11.09","153.76","10.54","14","157.72","11.94","9","161.03","12.45111111111111","151.75","11.01"
"47","50","21","20","0","dry","12806","3","149.08","11.14","0","0","0","149.08","11.140000000000002","17","149.36","13.13","9","159.14","15.368888888888891","138.35","10.608749999999999"
"49","50","21","20","0","dry","10919","3","160.71","10.42","2","160.84","10.53","160.45","10.21","17","153.86","10.24","9","157.09","10.734444444444444","150.21","9.692499999999999"
"48","50","21","20","0","dry","10699","1","132.32","8.15","0","0","0","132.32","8.15","19","140.17","9.22","8","141.74","9.7625","139.03","8.822727272727274"
"50","50","21","20","0","dry","10848","2","150.77","9.42","0","0","0","150.77","9.42","18","151.06","10.16","8","150.39","10.639999999999999","151.59","9.783999999999999"
"51","50","21","20","0","dry","10393","5","149.87","9.27","2","149.92","9.205","149.83","9.313333333333334","15","141.03","8.86","3","140.58","8.953333333333331","141.14","8.831666666666669"
"52","50","21","20","0","dry","10114","8","138.79","8.47","4","138.83","8.4775","138.75","8.465","12","141.47","8.8","6","148.96","9.263333333333332","133.99","8.343333333333332"
"53","50","21","20","0","dry","12749","2","147","11.22","0","0","0","147","11.22","18","144.59","11.87","8","150.82","13.237500000000002","139.6","10.775000000000002"
