"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (10km)"
"04/22/2024 08:34:01:319 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","(mean) total-runners-in-group","(std) total-runners-in-group","(mean) avg-group-runners-finish-time","(std) avg-group-runners-finish-time","(mean) avg-group-runners-speed","(std) avg-group-runners-speed","(mean) total-socially-suspectible-runners-in-group","(std) total-socially-suspectible-runners-in-group","(mean) socially-suspectible-group-runners-avg-finish-time","(std) socially-suspectible-group-runners-avg-finish-time","(mean) socially-suspectible-group-runners-avg-speed","(std) socially-suspectible-group-runners-avg-speed","(mean) non-socially-suspectible-group-runners-avg-finish-time","(std) non-socially-suspectible-group-runners-avg-finish-time","(mean) non-socially-suspectible-group-runners-avg-speed","(std) non-socially-suspectible-group-runners-avg-speed","(mean) total-solo-runners","(std) total-solo-runners","(mean) avg-solo-runner-finish-time","(std) avg-solo-runner-finish-time","(mean) avg-solo-runner-speed","(std) avg-solo-runner-speed","(mean) total-solo-socially-suspectible-runners","(std) total-solo-socially-suspectible-runners","(mean) socially-suspectible-solo-runners-avg-finish-time","(std) socially-suspectible-solo-runners-avg-finish-time","(mean) socially-suspectible-solo-runners-avg-speed","(std) socially-suspectible-solo-runners-avg-speed","(mean) non-socially-suspectible-solo-runners-avg-finish-time","(std) non-socially-suspectible-solo-runners-avg-finish-time","(mean) non-social-suspectible-solo-runners-avg-speed","(std) non-social-suspectible-solo-runners-avg-speed"
"50","10","20","0","dry","45","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.1391581833741733","0","0","6.235","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","46","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.234999999999999","0.1391581833741733","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","47","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.2349999999999985","0.1391581833741733","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","48","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.234999999999999","0.1391581833741733","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","49","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","50","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","51","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","52","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","53","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","54","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","55","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.1391581833741733","0","0","6.235","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","56","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","57","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","58","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","59","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","60","20","0","0","0","6.235","0.1391581833741731","9.4","2.3748684174075834","0","0","6.235","0.13915818337417332","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","61","20","0","0","0","6.2349999999999985","0.1391581833741731","9.4","2.3748684174075834","0","0","6.2349999999999985","0.1391581833741733","0","0","6.234999999999999","0.13915818337417346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","62","20","0","0","0","6.235999999999999","0.1382895513045002","9.4","2.3748684174075834","0","0","6.235999999999999","0.1382895513045004","0","0","6.235999999999999","0.1382895513045008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","63","20","0","0","0","6.235999999999999","0.1382895513045002","9.4","2.3748684174075834","0","0","6.235999999999999","0.1382895513045004","0","0","6.235999999999999","0.1382895513045008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","64","20","0","0","0","6.236","0.13828955130450019","9.4","2.3748684174075834","0","0","6.236000000000001","0.1382895513045004","0","0","6.235999999999999","0.1382895513045008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","65","20","0","0","0","6.236","0.13828955130450019","9.4","2.3748684174075834","0","0","6.236000000000001","0.1382895513045004","0","0","6.235999999999999","0.1382895513045008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","66","20","0","0","0","6.236","0.13828955130450019","9.4","2.3748684174075834","0","0","6.235999999999999","0.1382895513045004","0","0","6.236","0.13828955130450077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","67","20","0","0","0","6.237","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.13718964975536663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","68","20","0","0","0","6.237","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.13718964975536663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","69","20","0","0","0","6.237","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.13718964975536663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","70","20","0","0","0","6.237","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","71","20","0","0","0","6.237","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","72","20","0","0","0","6.237000000000001","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","73","20","0","0","0","6.237000000000001","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","74","20","0","0","0","6.237000000000001","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","75","20","0","0","0","6.237000000000001","0.13718964975536602","9.4","2.3748684174075834","0","0","6.237","0.13718964975536632","0","0","6.237","0.1371896497553666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","76","20","0","0","0","6.238","0.13797101144805743","9.4","2.3748684174075834","0","0","6.238","0.13797101144805768","0","0","6.238","0.13797101144805796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10","20","0","dry","77","20","0","0","0","6.238","0.13797101144805743","9.4","2.3748684174075834","0","0","6.238","0.13797101144805768","0","0","6.2379999999999995","0.13797101144805796","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
