"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (42.2km)"
"05/01/2024 20:49:19:117 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"33","50","42.2","20","0","dry","21064","1","268.75","6.32","1","268.75","6.320000000000001","0","0","19","272.98","6.44","11","276.47","6.55","268.18","6.2925"
"37","50","42.2","20","0","dry","21212","0","0","0","0","0","0","0","0","20","271.79","6.39","5","279.79","6.593999999999999","269.12","6.316"
"35","50","42.2","20","0","dry","21451","0","0","0","0","0","0","0","0","20","272.76","6.43","16","270.27","6.376875000000001","282.69","6.632500000000001"
"36","50","42.2","20","0","dry","21022","1","273.32","6.03","0","0","0","273.32","6.03","19","271.37","6.2","11","266.1","6.03090909090909","278.62","6.437500000000001"
"41","50","42.2","20","0","dry","18966","0","0","0","0","0","0","0","0","20","263.64","6.18","8","254.92","5.99125","269.45","6.308333333333334"
"38","50","42.2","20","0","dry","21036","6","268.12","6.3","2","268.17","6.3","268.1","6.2924999999999995","14","285.44","6.74","9","289.49","6.857777777777779","278.17","6.522000000000001"
"40","50","42.2","20","0","dry","21518","5","266.72","6.26","2","266.72","6.26","266.72","6.26","15","290.64","6.87","9","295.89","6.9766666666666675","282.78","6.698333333333332"
"42","50","42.2","20","0","dry","21430","2","288.14","7.06","1","288.45","7.06","287.83","7.06","18","291.26","6.96","12","287.26","6.8775","299.26","7.126666666666666"
"45","50","42.2","20","0","dry","16972","2","258.72","6.05","0","0","0","258.72","6.05","18","254.76","5.98","8","262.98","6.208749999999998","248.19","5.801"
"43","50","42.2","20","0","dry","21190","4","259.75","6.1","3","259.75","6.1","259.75","6.1","16","276.72","6.47","7","295.54","6.854285714285714","262.08","6.177777777777779"
"44","50","42.2","20","0","dry","21052","6","273.85","6.43","4","273.85","6.429999999999999","273.85","6.429999999999999","14","276.94","6.43","5","262.48","6.1979999999999995","284.98","6.563333333333333"
"49","50","42.2","20","0","dry","19397","1","269.72","6.33","0","0","0","269.72","6.33","19","275.67","6.49","13","278.61","6.580769230769231","269.29","6.3066666666666675"
"47","50","42.2","20","0","dry","18735","7","293.43","7.04","2","293.45","7.04","293.43","7.04","13","268.48","6.28","5","280.13","6.585999999999999","261.2","6.085"
"50","50","42.2","20","0","dry","21518","1","270.4","6.36","1","270.4","6.36","0","0","19","269.78","6.4","13","274.1","6.526923076923078","260.4","6.111666666666666"
"46","50","42.2","20","0","dry","21451","6","259.99","6.1","3","259.98","6.1","259.99","6.1","14","278.33","6.51","5","272.8","6.366","281.41","6.594444444444446"
"51","50","42.2","20","0","dry","21451","0","0","0","0","0","0","0","0","20","271.52","6.41","9","268.09","6.321111111111111","274.32","6.473636363636364"
"48","50","42.2","20","0","dry","21518","1","278.5","6.54","0","0","0","278.5","6.54","19","275.5","6.49","11","272.68","6.4372727272727275","279.38","6.554999999999999"
"52","50","42.2","20","0","dry","21269","3","268.01","6.3","3","268.01","6.303333333333333","0","0","17","277.84","6.5","7","275.7","6.545714285714286","279.34","6.473"
"53","50","42.2","20","0","dry","20860","2","272.05","6.4","1","272.05","6.4","272.05","6.39","18","277.75","6.59","11","270.53","6.468181818181818","289.09","6.7785714285714285"
"54","50","42.2","20","0","dry","21451","4","277.71","6.52","1","277.77","6.52","277.69","6.513333333333333","16","277.14","6.49","5","288.16","6.71","272.14","6.387272727272728"
"55","50","42.2","20","0","dry","20038","4","308.04","7.21","2","308.05","7.215","308.03","7.21","16","297.48","6.99","7","302.53","7.114285714285716","293.55","6.897777777777777"
"56","50","42.2","20","0","dry","19632","3","302.47","7.08","0","0","0","302.47","7.08","17","284.52","6.69","12","284.57","6.675833333333332","284.42","6.73"
"57","50","42.2","20","0","dry","20898","5","304.72","7.16","4","304.73","7.16","304.67","7.15","15","289.71","6.82","7","298.93","7.065714285714285","281.63","6.6049999999999995"
"58","50","42.2","20","0","dry","20875","5","304.98","7.15","2","305.15","7.165","304.87","7.139999999999999","15","286.05","6.7","4","293.37","6.965000000000001","283.38","6.606363636363636"
"59","50","42.2","20","0","dry","21253","3","265.73","6.24","1","265.73","6.24","265.73","6.24","17","259.79","6.06","6","247.27","5.766666666666667","266.61","6.220000000000001"
"60","50","42.2","20","0","dry","21368","3","274.92","6.46","1","274.93","6.46","274.91","6.46","17","277.22","6.48","11","282.69","6.593636363636363","267.2","6.268333333333333"
"61","50","42.2","20","0","dry","21376","2","260.28","6.11","0","0","0","260.28","6.11","18","272.73","6.41","7","285.03","6.739999999999999","264.9","6.198181818181819"
"64","50","42.2","20","0","dry","21518","0","0","0","0","0","0","0","0","20","267.17","6.28","5","285.44","6.727999999999999","261.08","6.1353333333333335"
"62","50","42.2","20","0","dry","18999","7","312.3","7.04","3","312.26","7.039999999999998","312.33","7.04","13","280.42","6.52","8","268.42","6.211249999999999","299.63","7.026000000000001"
"66","50","42.2","20","0","dry","20780","2","262.13","6.16","1","262.13","6.16","262.12","6.16","18","271.73","6.35","11","272.85","6.365454545454545","269.96","6.33"
"63","50","42.2","20","0","dry","21017","4","268.75","6.31","2","268.76","6.31","268.75","6.31","16","268.3","6.33","6","298.34","7.031666666666667","250.28","5.9110000000000005"
