"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (10km)"
"04/22/2024 22:52:20:862 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","(mean) total-runners-in-group","(std) total-runners-in-group","(mean) avg-group-runners-finish-time","(std) avg-group-runners-finish-time","(mean) avg-group-runners-speed","(std) avg-group-runners-speed","(mean) total-socially-suspectible-runners-in-group","(std) total-socially-suspectible-runners-in-group","(mean) socially-suspectible-group-runners-avg-finish-time","(std) socially-suspectible-group-runners-avg-finish-time","(mean) socially-suspectible-group-runners-avg-speed","(std) socially-suspectible-group-runners-avg-speed","(mean) non-socially-suspectible-group-runners-avg-finish-time","(std) non-socially-suspectible-group-runners-avg-finish-time","(mean) non-socially-suspectible-group-runners-avg-speed","(std) non-socially-suspectible-group-runners-avg-speed","(mean) total-solo-runners","(std) total-solo-runners","(mean) avg-solo-runner-finish-time","(std) avg-solo-runner-finish-time","(mean) avg-solo-runner-speed","(std) avg-solo-runner-speed","(mean) total-solo-socially-suspectible-runners","(std) total-solo-socially-suspectible-runners","(mean) socially-suspectible-solo-runners-avg-finish-time","(std) socially-suspectible-solo-runners-avg-finish-time","(mean) socially-suspectible-solo-runners-avg-speed","(std) socially-suspectible-solo-runners-avg-speed","(mean) non-socially-suspectible-solo-runners-avg-finish-time","(std) non-socially-suspectible-solo-runners-avg-finish-time","(mean) non-social-suspectible-solo-runners-avg-speed","(std) non-social-suspectible-solo-runners-avg-speed"
"50","10","20","0","dry","32","10","0","0","0","6.531999999999999","0.4724785709426407","4.5","1.5652475842498528","0","0","6.531999999999999","0.47247857094264073","0","0","6.531999999999999","0.4724785709426407","10","0","0","0","6.557","0.30496065319972004","5.4","1.3564659966250536","0","0","6.605648809523809","0.42788855090652067","0","0","6.588564285714286","0.6636364710934036"
"50","10","20","0","dry","33","10","0","0","0","6.532000000000001","0.4724785709426407","4.5","1.5652475842498528","0","0","6.532000000000001","0.4724785709426407","0","0","6.532000000000001","0.4724785709426407","10","0","0","0","6.558","0.3025491695576108","5.4","1.3564659966250536","0","0","6.606148809523809","0.42735776304146245","0","0","6.588564285714286","0.6636364710934036"
"50","10","20","0","dry","34","10","0","0","0","6.532000000000001","0.4724785709426407","4.5","1.5652475842498528","0","0","6.532000000000001","0.4724785709426407","0","0","6.532000000000001","0.4724785709426407","10","0","0","0","6.557","0.30496065319972004","5.4","1.3564659966250536","0","0","6.606148809523809","0.4273577630414625","0","0","6.588564285714286","0.6636364710934037"
"50","10","20","0","dry","35","10","0","0","0","6.531999999999999","0.47247857094264073","4.5","1.5652475842498528","0","0","6.531999999999999","0.47247857094264073","0","0","6.532000000000001","0.4724785709426407","10","0","0","0","6.558","0.30254916955761085","5.4","1.3564659966250536","0","0","6.606273809523809","0.4273133493753989","0","0","6.588564285714286","0.6636364710934037"
"50","10","20","0","dry","36","10","0","0","0","6.531999999999999","0.47247857094264073","4.5","1.5652475842498528","0","0","6.531999999999999","0.47247857094264073","0","0","6.532000000000001","0.4724785709426407","10","0","0","0","6.558999999999999","0.3026697870617415","5.4","1.3564659966250536","0","0","6.60647380952381","0.4274755537227974","0","0","6.588564285714286","0.6636364710934037"
"50","10","20","0","dry","37","9.9","0.3","0","0","6.531999999999999","0.47247857094264073","4.4","1.6852299546352716","0","0","6.531999999999999","0.47247857094264056","0","0","6.532000000000001","0.4724785709426407","10.1","0.3","0","0","6.553999999999999","0.302859703493218","5.5","1.3601470508735443","0","0","6.592990476190477","0.4207075531301656","0","0","6.588564285714284","0.6636364710934037"
"50","10","20","0","dry","38","10","0","0","0","6.531999999999999","0.47247857094264073","4.5","1.5652475842498528","0","0","6.531999999999999","0.47247857094264073","0","0","6.532000000000001","0.4724785709426407","10","0","0","0","6.558999999999999","0.3026697870617415","5.4","1.3564659966250536","0","0","6.606723809523809","0.4270408933882683","0","0","6.588564285714284","0.6636364710934037"
"50","10","20","0","dry","39","9.9","0.3","0","0","6.533000000000001","0.471763712042374","4.4","1.6852299546352716","0","0","6.5329999999999995","0.4717637120423738","0","0","6.533000000000001","0.471763712042374","10.1","0.3","0","0","6.553999999999999","0.30285970349321806","5.5","1.3601470508735443","0","0","6.592990476190477","0.42070755313016556","0","0","6.588564285714287","0.6636364710934037"
"50","10","20","0","dry","40","9.9","0.3","0","0","6.534000000000001","0.47295242889745254","4.4","1.6852299546352716","0","0","6.534000000000001","0.4729524288974524","0","0","6.534000000000001","0.4729524288974525","10.1","0.3","0","0","6.553999999999999","0.30285970349321806","5.5","1.3601470508735443","0","0","6.593157142857143","0.42076080377208364","0","0","6.588564285714287","0.6636364710934035"
"50","10","20","0","dry","41","9.9","0.3","0","0","6.534000000000001","0.4729524288974526","4.4","1.6852299546352716","0","0","6.534000000000001","0.4729524288974525","0","0","6.534000000000001","0.4729524288974525","10.1","0.3","0","0","6.553999999999999","0.302859703493218","5.5","1.3601470508735443","0","0","6.59332380952381","0.420850945438696","0","0","6.588564285714287","0.6636364710934036"
"50","10","20","0","dry","42","10","0","0","0","6.534000000000001","0.4729524288974526","4.5","1.5652475842498528","0","0","6.534000000000001","0.47295242889745265","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.557","0.30496065319972004","5.4","1.3564659966250536","0","0","6.607290476190475","0.42736681470183197","0","0","6.588564285714284","0.6636364710934037"
"50","10","20","0","dry","43","10","0","0","0","6.534000000000001","0.47295242889745254","4.5","1.5652475842498528","0","0","6.534000000000001","0.4729524288974526","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.558","0.30254916955761085","5.4","1.3564659966250536","0","0","6.607290476190476","0.4273668147018322","0","0","6.588564285714284","0.6636364710934037"
"50","10","20","0","dry","44","10","0","0","0","6.534000000000001","0.47295242889745254","4.5","1.5652475842498528","0","0","6.534000000000001","0.4729524288974526","0","0","6.534000000000001","0.4729524288974525","10","0","0","0","6.558","0.3050835951014081","5.4","1.3564659966250536","0","0","6.607290476190476","0.4273668147018322","0","0","6.588564285714286","0.6636364710934037"
