"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (10km)"
"04/27/2024 18:32:59:113 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"21","50","10","20","0","dry","4652","6","64.72","7.24","3","64.75","7.25","64.69","7.236666666666666","14","64.09","6.85","6","66.56","7.151666666666666","62.23","6.62875"
"26","50","10","20","0","dry","4510","5","64.99","7.26","3","65.01","7.263333333333333","64.96","7.254999999999999","15","65.34","7.02","8","65.96","7.1425","64.63","6.87"
"22","50","10","20","0","dry","5015","7","71.15","7.25","1","71.15","7.24","71.14","7.246666666666667","13","65.49","6.98","9","67.14","7.1066666666666665","61.79","6.7025"
"25","50","10","20","0","dry","5080","5","65.6","7.37","1","65.62","7.37","65.6","7.3725000000000005","15","67.35","7.37","9","69.49","7.643333333333333","64.13","6.951666666666666"
"24","50","10","20","0","dry","5282","4","62.45","7.2","2","62.45","7.2","62.45","7.2","16","66.09","7.32","7","71.2","7.874285714285715","62.11","6.89"
"23","50","10","20","0","dry","5282","8","62.23","7.12","4","62.23","7.12","62.23","7.12","12","67.93","7.44","6","65.27","7.171666666666667","70.58","7.711666666666667"
"27","50","10","20","0","dry","4983","9","65.82","7.34","4","65.82","7.342499999999999","65.82","7.34","11","63.34","6.73","6","59.24","6.123333333333332","68.26","7.456"
"28","50","10","20","0","dry","5258","9","64.58","7.32","3","64.59","7.323333333333334","64.58","7.323333333333335","11","65.93","7.18","5","60.44","6.6979999999999995","70.51","7.584999999999999"
"29","50","10","20","0","dry","5282","8","64.91","7.34","3","64.91","7.339999999999999","64.9","7.34","12","65.56","7.13","7","72.15","7.635714285714286","56.33","6.430000000000001"
"31","50","10","20","0","dry","4632","8","61.83","6.15","5","61.83","6.15","61.82","6.15","12","64.6","6.84","6","66.57","7.086666666666667","62.63","6.598333333333332"
"32","50","10","20","0","dry","4671","7","61.87","6.57","2","61.87","6.570000000000001","61.87","6.570000000000001","13","63.28","6.86","7","62.35","6.677142857142856","64.38","7.066666666666666"
"34","50","10","20","0","dry","4781","8","68.31","7.01","1","68.32","7.01","68.3","7.011428571428571","12","64.71","7.03","7","64.64","7.097142857142856","64.82","6.936000000000001"
"30","50","10","20","0","dry","4670","10","61.92","6.16","5","61.9","6.16","61.93","6.152","10","68.79","7.14","7","69.44","7.194285714285714","67.25","7.02"
"33","50","10","20","0","dry","5037","9","62.92","7.14","2","62.93","7.145","62.92","7.141428571428572","11","69.08","7.42","6","64.15","7.023333333333334","75","7.906000000000001"
"35","50","10","20","0","dry","4958","9","61.86","7","4","61.86","7","61.85","7","11","69.02","7.32","4","68.46","7.1225000000000005","69.34","7.432857142857143"
"37","50","10","20","0","dry","4429","8","67.27","7.33","2","67.28","7.34","67.26","7.328333333333333","12","66.74","7.05","7","65.59","7.034285714285714","68.35","7.0600000000000005"
"36","50","10","20","0","dry","5282","7","63.5","7.28","3","63.52","7.28","63.48","7.2725","13","67.9","7.48","5","66.17","7.3","68.99","7.5912500000000005"
"38","50","10","20","0","dry","5282","6","71.99","7.46","1","71.98","7.46","71.99","7.464","14","68.53","7.53","8","64.14","7.260000000000001","74.39","7.898333333333334"
"39","50","10","20","0","dry","4974","7","65.19","7.3","3","65.19","7.303333333333333","65.18","7.3","13","59.11","6.46","7","60.01","6.495714285714286","58.04","6.413333333333333"
"40","50","10","20","0","dry","5282","7","72.35","8.02","3","72.35","8.023333333333333","72.35","8.022499999999999","13","67.41","7.19","5","61.33","6.682","71.21","7.511250000000001"
"41","50","10","20","0","dry","4635","9","71.6","7.3","8","71.6","7.303749999999999","71.6","7.3","11","64.91","6.93","6","64.95","6.944999999999999","64.86","6.907999999999999"
"42","50","10","20","0","dry","4740","9","62.13","6.43","4","62.13","6.429999999999999","62.13","6.425999999999999","11","64.2","6.81","3","71.31","7.609999999999999","61.54","6.51125"
"45","50","10","20","0","dry","4677","7","65.01","7.24","2","65.03","7.24","65","7.239999999999999","13","62.6","6.76","7","62.23","6.792857142857142","63.03","6.731666666666667"
"44","50","10","20","0","dry","4629","8","62.12","6.35","3","62.12","6.35","62.12","6.352","12","68.2","7.28","5","71.03","7.494000000000001","66.18","7.1342857142857135"
"46","50","10","20","0","dry","5021","8","62.02","6.29","3","62.02","6.289999999999998","62.02","6.29","12","61.96","6.84","7","57.72","6.458571428571428","67.9","7.3839999999999995"
"48","50","10","20","0","dry","4343","9","71.87","7.24","5","71.87","7.239999999999999","71.87","7.24","11","64","6.76","5","67.41","6.995999999999999","61.15","6.5616666666666665"
"47","50","10","20","0","dry","5282","10","71.63","7.37","5","71.63","7.376000000000001","71.63","7.37","10","69.45","7.44","5","70.16","7.63","68.73","7.25"
"43","50","10","20","0","dry","4355","7","69.05","7.39","2","69.06","7.39","69.05","7.39","13","64.65","6.91","6","62.79","6.846666666666666","66.25","6.955714285714285"
"49","50","10","20","0","dry","5160","5","67.9","7.15","3","67.92","7.153333333333333","67.87","7.14","15","66.52","7.03","6","63.96","6.72","68.22","7.232222222222223"
"50","50","10","20","0","dry","4230","8","62.07","6.34","3","62.07","6.339999999999999","62.07","6.34","12","60.37","6.34","4","58.82","6.282500000000001","61.15","6.375"
"53","50","10","20","0","dry","4933","5","67.47","7.09","3","67.48","7.093333333333333","67.46","7.075","15","67.11","7.09","8","63.73","6.82625","70.96","7.401428571428572"
"51","50","10","20","0","dry","5112","7","61.89","6.55","2","61.89","6.55","61.88","6.55","13","69.61","7.57","5","70.53","7.816000000000001","69.04","7.41875"
"52","50","10","20","0","dry","4936","9","64.52","7.23","2","64.53","7.235","64.52","7.230000000000001","11","66.32","7.22","3","65.66","7.423333333333332","66.57","7.146249999999999"
"54","50","10","20","0","dry","4653","7","61.71","6.57","3","61.72","6.570000000000001","61.71","6.5675","13","61.07","6.48","5","59.5","6.324","62.04","6.585"
"55","50","10","20","0","dry","5050","2","70.18","7.33","2","70.18","7.325","0","0","18","69.14","7.39","9","68.76","7.422222222222222","69.51","7.358888888888888"
"56","50","10","20","0","dry","4748","7","67.79","7.04","3","67.79","7.043333333333333","67.78","7.04","13","63.45","6.76","6","60.56","6.541666666666667","65.92","6.948571428571429"
"57","50","10","20","0","dry","5209","6","64.52","7.3","1","64.55","7.31","64.52","7.3","14","63.17","6.88","9","62.04","6.634444444444444","65.21","7.322"
"59","50","10","20","0","dry","5282","7","72.08","7.57","5","72.08","7.573999999999999","72.08","7.570000000000001","13","67.23","7.4","6","59.57","6.75","73.79","7.9485714285714275"
"60","50","10","20","0","dry","4438","7","64.76","7.18","5","64.76","7.180000000000001","64.76","7.1850000000000005","13","63.16","6.85","7","61.69","6.640000000000001","64.87","7.098333333333334"
"64","50","10","20","0","dry","4350","4","64.17","7.13","0","0","0","64.17","7.13","16","61.28","6.57","6","60.86","6.523333333333334","61.52","6.601000000000001"
"58","50","10","20","0","dry","5282","5","62.16","7.16","4","62.16","7.1575","62.15","7.15","15","66.28","7.21","8","67.27","7.307500000000001","65.14","7.094285714285713"
"61","50","10","20","0","dry","4753","8","62.02","6.5","5","62.02","6.502","62.02","6.5","12","61.69","6.66","9","62.59","6.667777777777777","58.98","6.620000000000001"
"65","50","10","20","0","dry","4262","7","66.82","7.27","2","66.83","7.27","66.82","7.27","13","60.79","6.55","7","64.36","6.934285714285715","56.62","6.091666666666667"
"62","50","10","20","0","dry","5064","8","62.34","7.14","6","62.34","7.141666666666667","62.33","7.13","12","70.16","7.6","8","72.86","7.98625","64.77","6.84"
"63","50","10","20","0","dry","5282","6","69.1","7.23","1","69.1","7.23","69.1","7.23","14","65.9","7.07","8","66.69","7.17625","64.84","6.933333333333334"
"66","50","10","20","0","dry","4786","9","64.93","7.27","6","64.94","7.275","64.92","7.27","11","64.25","6.67","5","64.21","6.691999999999999","64.28","6.643333333333333"
"67","50","10","20","0","dry","4974","8","64.97","7.28","2","64.98","7.28","64.97","7.28","12","63.18","6.89","3","64.18","6.976666666666666","62.85","6.854444444444444"
"68","50","10","20","0","dry","4668","5","67.77","7.01","2","67.79","7.02","67.75","7","15","63.3","6.71","5","58.7","6.438000000000001","65.6","6.848999999999999"
"70","50","10","20","0","dry","4550","8","63.43","7.1","2","63.43","7.1","63.43","7.1033333333333335","12","62.08","6.67","2","68.97","7.345","60.7","6.529"
"69","50","10","20","0","dry","4962","9","62.13","6.4","3","62.14","6.406666666666667","62.12","6.4","11","66.2","7.11","7","71.16","7.628571428571429","57.53","6.204999999999999"
"73","50","10","20","0","dry","4831","7","66.69","7.34","2","66.7","7.2","66.68","7.398","13","66.65","7.12","6","66.33","7.13","66.94","7.118571428571428"
"72","50","10","20","0","dry","5164","9","65.17","7.32","3","65.17","7.320000000000001","65.18","7.325000000000001","11","70.52","7.61","6","67.15","7.418333333333333","74.56","7.831999999999999"
"75","50","10","20","0","dry","5282","8","61.63","7.11","5","61.64","7.114","61.62","7.1","12","65.38","7.1","7","69.26","7.401428571428571","59.95","6.67"
"71","50","10","20","0","dry","4761","9","61.82","6.59","4","61.83","6.59","61.82","6.59","11","67.38","7.26","7","65.4","7.158571428571427","70.85","7.435"
"74","50","10","20","0","dry","5282","9","61.9","7.03","7","61.9","7.032857142857143","61.9","7.03","11","73.12","7.89","3","70.01","7.566666666666666","74.28","8.0075"
"76","50","10","20","0","dry","5160","7","72.47","8.15","6","72.47","8.155","72.45","8.14","13","65.89","7.2","5","64.82","6.832000000000002","66.56","7.43375"
"78","50","10","20","0","dry","4507","8","69.32","7.08","4","69.33","7.0825000000000005","69.32","7.08","12","65.72","6.87","8","65.82","6.798750000000001","65.54","7.017499999999999"
"77","50","10","20","0","dry","4891","8","65.41","7.34","5","65.42","7.34","65.4","7.33","12","64.26","6.94","6","64.83","6.876666666666666","63.69","6.995000000000001"
"79","50","10","20","0","dry","4950","6","66.56","7.39","1","66.58","7.39","66.56","7.39","14","67.46","7.33","8","65.93","7.19625","69.5","7.498333333333332"
"80","50","10","20","0","dry","5282","7","64.47","7.33","4","64.48","7.29","64.44","7.373333333333334","13","66.94","7.17","6","66.75","7.088333333333333","67.11","7.235714285714286"
"81","50","10","20","0","dry","4572","7","65.74","7.27","4","65.74","7.2725","65.74","7.27","13","65.47","7.1","6","67.96","7.403333333333333","63.34","6.8428571428571425"
"82","50","10","20","0","dry","4903","5","67.7","7.05","2","67.7","7.05","67.7","7.05","15","62.83","6.59","8","64.32","6.73375","61.14","6.421428571428572"
"85","50","10","20","0","dry","4174","7","61.95","6.17","4","61.95","6.170000000000001","61.95","6.160000000000001","13","62.73","6.51","6","63.9","6.748333333333334","61.72","6.31"
"83","50","10","20","0","dry","5282","8","67.74","7.13","3","67.75","7.13","67.73","7.122","12","71.25","7.57","4","71.97","7.6674999999999995","70.88","7.5225"
"88","50","10","20","0","dry","4742","6","72.46","8.02","4","72.46","8.025","72.45","8.02","14","65.07","7.21","6","60.31","6.88","68.65","7.465000000000001"
"87","50","10","20","0","dry","5070","7","65.49","7.35","5","65.5","7.352","65.47","7.345","13","65.93","7.22","6","68.41","7.441666666666666","63.8","7.034285714285715"
"86","50","10","20","0","dry","5206","7","69.11","7.21","4","69.12","7.217500000000001","69.1","7.2","13","69.83","7.59","7","70.02","7.682857142857143","69.6","7.486666666666666"
"84","50","10","20","0","dry","4821","5","62.14","6.43","2","62.15","6.4399999999999995","62.13","6.42","15","64.16","6.78","8","67.22","7.19625","60.66","6.314285714285714"
"89","50","10","20","0","dry","4781","8","71.35","7.25","5","71.35","7.255999999999999","71.35","7.25","12","66.19","6.91","7","69.73","7.261428571428572","61.24","6.416"
"90","50","10","20","0","dry","5026","7","66.86","7.06","6","66.86","7.0616666666666665","66.85","7.06","13","64.64","6.95","4","59.32","6.477500000000001","67.01","7.166666666666668"
"92","50","10","20","0","dry","4481","7","70.18","7.07","4","70.18","7.070000000000001","70.18","7.076666666666668","13","61.89","6.48","7","66.22","6.828571428571428","56.85","6.0683333333333325"
"91","50","10","20","0","dry","5249","8","62","6.58","2","62","6.58","62","6.58","12","65.8","7.23","7","68.19","7.442857142857142","62.46","6.930000000000001"
"93","50","10","20","0","dry","4921","8","66.84","7.38","2","66.88","7.385000000000001","66.83","7.38","12","65.81","6.97","3","70.28","7.453333333333333","64.32","6.814444444444445"
"96","50","10","20","0","dry","4355","8","68.77","7.29","3","68.78","7.133333333333334","68.77","7.38","12","65.84","6.94","8","67.15","7.0375","63.23","6.745"
"94","50","10","20","0","dry","5282","8","70.9","7.29","4","70.89","7.2924999999999995","70.9","7.2875","12","72","7.85","7","75.58","8.137142857142855","67","7.438000000000001"
"95","50","10","20","0","dry","5282","6","64.28","7.36","2","64.32","7.364999999999999","64.26","7.36","14","65.4","7.01","8","64.13","6.84625","67.09","7.2233333333333345"
"97","50","10","20","0","dry","5029","5","63.27","7.2","1","63.27","7.2","63.27","7.2","15","69.89","7.64","8","64.1","7.15125","76.51","8.205714285714285"
"100","50","10","20","0","dry","4692","6","61.79","6.18","2","61.78","6.179999999999999","61.79","6.177499999999999","14","67.13","7.01","7","67.54","7.01","66.73","7.007142857142857"
"99","50","10","20","0","dry","5170","8","64.65","7.3","3","64.65","7.31","64.66","7.3020000000000005","12","68.45","7.42","6","64.19","6.968333333333333","72.71","7.878333333333334"
"98","50","10","20","0","dry","4325","10","61.67","6.48","3","61.67","6.48","61.67","6.480000000000001","10","66.46","6.85","4","64.83","6.74","67.54","6.916666666666667"
