"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and no spectators (42.2km)"
"05/01/2024 00:32:53:454 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"35","50","42.2","20","0","wet","38115","0","0","0","0","0","0","0","0","7","355.9","1834.89","7","355.9","1834.8871428571429","0","0"
"36","50","42.2","20","0","wet","35884","2","358.73","1827.08","2","358.73","1827.0800000000002","0","0","10","373.14","242.15","10","373.14","242.15","0","0"
"38","50","42.2","20","0","wet","36490","0","0","0","0","0","0","0","0","6","353.98","321.54","6","353.98","321.5416666666667","0","0"
"41","50","42.2","20","0","wet","36952","0","0","0","0","0","0","0","0","6","342.67","1132.54","6","342.67","1132.5433333333335","0","0"
"43","50","42.2","20","0","wet","31127","4","360.73","36.89","3","360.52","36.41333333333333","361.33","38.33","9","362.89","53.37","6","360.89","35.943333333333335","366.88","88.22"
"54","50","42.2","20","0","wet","25274","0","0","0","0","0","0","0","0","20","360.01","16.3","15","359.72","15.403333333333336","360.88","18.988"
"48","50","42.2","20","0","wet","31853","1","366.43","48.1","1","366.43","48.1","0","0","10","377.29","99.34","7","377.95","41.53285714285715","375.78","234.22333333333333"
"49","50","42.2","20","0","wet","31127","3","375.88","39.1","3","375.88","39.096666666666664","0","0","15","373.35","45.06","12","370.99","37.5225","382.78","75.22333333333334"
"50","50","42.2","20","0","wet","31127","2","371.8","38.05","2","371.8","38.05","0","0","11","359.93","60.33","6","344.2","34.70333333333334","378.81","91.08000000000001"
"46","50","42.2","20","0","wet","36629","0","0","0","0","0","0","0","0","9","401.96","171.31","9","401.96","171.31444444444443","0","0"
"45","50","42.2","20","0","wet","37335","0","0","0","0","0","0","0","0","6","343.5","2715.72","6","343.5","2715.7150000000006","0","0"
"44","50","42.2","20","0","wet","38261","0","0","0","0","0","0","0","0","2","351.7","308.45","2","351.7","308.45","0","0"
"51","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","12","362","104.31","6","362.03","35.901666666666664","361.97","172.71166666666664"
"52","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","15","374.09","59.06","10","370.23","36.348","381.81","104.48800000000001"
"47","50","42.2","20","0","wet","37165","0","0","0","0","0","0","0","0","2","390.47","6526.34","2","390.47","6526.335000000001","0","0"
"55","50","42.2","20","0","wet","31127","2","389.63","48.11","0","0","0","389.63","48.114999999999995","12","373.39","68.54","8","358.75","35.71125","402.68","134.21"
"56","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","13","350.89","89.03","11","349.88","35.222727272727276","356.43","384.98999999999995"
"53","50","42.2","20","0","wet","35867","0","0","0","0","0","0","0","0","7","332.14","715.46","7","332.14","715.4585714285714","0","0"
"57","50","42.2","20","0","wet","31127","3","346.79","38.49","2","346.57","38.089999999999996","347.23","39.29","11","350.94","168.4","6","345.75","34.57000000000001","357.18","329"
"60","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","16","364.47","63.5","12","354.64","36.230000000000004","393.94","145.3275"
"61","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","14","379.94","67.92","10","371.45","36.905","401.17","145.4625"
"67","50","42.2","20","0","wet","30381","0","0","0","0","0","0","0","0","20","370.48","45.22","16","371.31","30.451874999999994","367.16","104.28"
"65","50","42.2","20","0","wet","31127","0","0","0","0","0","0","0","0","15","367.01","84.61","11","362.28","37.876363636363635","380.01","213.1425"
