"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (10km)"
"04/28/2024 10:16:40:784 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"24","50","10","20","50","dry","4289","4","50.76","1.45","0","0","0","50.76","1.445","16","54.04","4.22","4","40.3","1.7025000000000001","58.61","5.052499999999999"
"21","50","10","20","50","dry","4919","3","47.41","1.17","1","47.4","1.1699999999999997","47.42","1.1649999999999998","17","57.53","4.31","10","56.37","4.19","59.19","4.491428571428572"
"22","50","10","20","50","dry","5081","0","0","0","0","0","0","0","0","20","50.42","3.67","13","49.18","3.933846153846154","52.71","3.18142857142857"
"23","50","10","20","50","dry","5282","4","49.76","1.37","1","49.23","1.3599999999999999","49.94","1.37","16","61.67","5","8","60.02","4.195","63.32","5.804999999999999"
"25","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","56.81","3.97","13","57.6","4.323076923076923","55.34","3.31"
"28","50","10","20","50","dry","5089","0","0","0","0","0","0","0","0","20","54.89","3.85","13","53.46","3.623076923076923","57.53","4.268571428571429"
"26","50","10","20","50","dry","5177","0","0","0","0","0","0","0","0","20","52.28","3.62","12","50.12","3.1533333333333338","55.53","4.32125"
"27","50","10","20","50","dry","5043","2","47.74","1.37","0","0","0","47.74","1.3699999999999999","18","56.99","4.24","10","52.84","3.5550000000000006","62.18","5.0925"
"29","50","10","20","50","dry","5020","0","0","0","0","0","0","0","0","20","50.14","3.45","8","45.23","2.66125","53.42","3.983333333333334"
"20","50","10","20","50","dry","5282","2","51.76","2.38","0","0","0","51.76","2.375","18","55.36","4.12","10","50.8","3.503","61.08","4.887500000000001"
"30","50","10","20","50","dry","4709","6","51.52","1.89","0","0","0","51.52","1.89","14","57.96","5","7","53.3","4.05","62.63","5.958571428571428"
"31","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","58.54","4","10","56.75","4.674","60.33","3.3179999999999996"
"32","50","10","20","50","dry","4926","4","53.34","1.38","0","0","0","53.34","1.3775000000000002","16","56.95","4.44","10","57.5","4.964","56.03","3.5733333333333333"
"36","50","10","20","50","dry","4841","3","44.06","1.04","2","43.97","1.04","44.23","1.05","17","53.02","4.08","13","49.3","3.244615384615385","65.1","6.8100000000000005"
"37","50","10","20","50","dry","5071","4","40.73","0.68","3","40.32","0.5666666666666667","41.97","1","16","57.76","4.62","12","56.55","4.401666666666666","61.41","5.285"
"33","50","10","20","50","dry","5282","2","58.28","1.04","0","0","0","58.28","1.04","18","55.9","4.35","7","51.45","3.55","58.73","4.8518181818181825"
"34","50","10","20","50","dry","5282","2","38.71","0.43","1","39.8","0.43","37.62","0.42","18","57.06","4.19","11","62.72","5.532727272727273","48.16","2.0900000000000003"
"35","50","10","20","50","dry","5282","5","55","1.38","0","0","0","55","1.384","15","57.99","5.02","11","53.09","4.105454545454545","71.45","7.54"
"38","50","10","20","50","dry","5259","3","51","2.28","0","0","0","51","2.276666666666667","17","55.44","4.51","8","56.98","4.86125","54.08","4.205555555555557"
"39","50","10","20","50","dry","4942","1","50.22","1.1","0","0","0","50.22","1.1","19","54.65","3.75","10","54.94","4.018","54.33","3.45"
"41","50","10","20","50","dry","4459","0","0","0","0","0","0","0","0","20","49.54","3.57","11","46.98","3.1236363636363635","52.66","4.114444444444445"
"40","50","10","20","50","dry","5079","3","49.4","1.51","0","0","0","49.4","1.5066666666666666","17","58.56","4.48","8","57.92","4.072500000000001","59.14","4.837777777777777"
"42","50","10","20","50","dry","5195","2","46.98","1.32","0","0","0","46.98","1.3150000000000002","18","51.75","3.88","10","49.2","3.456","54.95","4.406250000000001"
"44","50","10","20","50","dry","4663","2","50.91","2.05","0","0","0","50.91","2.045","18","53.66","3.91","9","53.46","4.517777777777779","53.86","3.3055555555555554"
"47","50","10","20","50","dry","4343","0","0","0","0","0","0","0","0","20","47.18","3.33","12","45.95","3.3591666666666673","49.02","3.29625"
"46","50","10","20","50","dry","4600","0","0","0","0","0","0","0","0","20","46.82","3.21","15","44.44","2.9266666666666663","53.94","4.05"
"45","50","10","20","50","dry","4758","2","52.63","1.04","0","0","0","52.63","1.0350000000000001","18","56.91","4.28","13","60.04","5.282307692307692","48.78","1.676"
"43","50","10","20","50","dry","5031","2","47.63","1.16","0","0","0","47.63","1.16","18","51.11","3.97","9","47.41","3.275555555555555","54.8","4.665555555555556"
"48","50","10","20","50","dry","4932","5","62.17","2.16","0","0","0","62.17","2.1599999999999997","15","58.48","4.63","7","61.57","5.31","55.77","4.029999999999999"
"50","50","10","20","50","dry","5007","4","50.5","2.17","0","0","0","50.5","2.17","16","57.03","4.53","8","54.15","4.351250000000001","59.91","4.7075"
"52","50","10","20","50","dry","4848","2","38.99","1.07","0","0","0","38.99","1.07","18","49.64","3.9","13","41.36","2.51","71.18","7.504"
"51","50","10","20","50","dry","5275","0","0","0","0","0","0","0","0","20","59.17","4.07","13","50.05","2.2915384615384613","76.1","7.385714285714286"
"54","50","10","20","50","dry","4747","2","45.41","2.12","0","0","0","45.41","2.115","18","54.21","4.07","9","50.97","3.3455555555555554","57.45","4.786666666666666"
"53","50","10","20","50","dry","4988","5","60.69","1.99","1","57.42","1.44","61.51","2.1275","15","60.59","4.99","7","52.57","3.105714285714286","67.61","6.6312500000000005"
"55","50","10","20","50","dry","5033","2","55.63","2.15","0","0","0","55.63","2.145","18","55.94","4.22","10","52.51","4.2379999999999995","60.22","4.20875"
"56","50","10","20","50","dry","4967","1","34.37","0.53","1","34.37","0.53","0","0","19","55.56","4.04","8","45.88","1.9999999999999998","62.59","5.526363636363636"
"57","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","52.05","3.82","9","49.81","3.433333333333333","53.89","4.144545454545454"
"58","50","10","20","50","dry","4755","0","0","0","0","0","0","0","0","20","46.54","3.26","11","45.41","3.462727272727272","47.92","3.0044444444444443"
"49","50","10","20","50","dry","4667","2","53.39","1.12","1","53.4","1.11","53.38","1.12","18","57.06","3.98","11","55.84","3.87909090909091","58.99","4.131428571428572"
"59","50","10","20","50","dry","4132","2","48.85","1.28","2","48.85","1.28","0","0","18","52.13","3.65","8","51.7","3.9337499999999994","52.48","3.426"
"60","50","10","20","50","dry","4706","2","46.4","1.28","1","45.97","1.25","46.83","1.31","18","54.26","3.95","10","54.84","3.7590000000000003","53.53","4.1875"
"61","50","10","20","50","dry","4923","0","0","0","0","0","0","0","0","20","51.87","3.65","8","47.67","3.4450000000000003","54.67","3.789166666666667"
"62","50","10","20","50","dry","4551","0","0","0","0","0","0","0","0","20","51.76","3.67","13","53.68","4.362307692307692","48.2","2.39"
"63","50","10","20","50","dry","5282","2","50.82","1.36","0","0","0","50.82","1.355","18","53.23","4.02","9","54.95","3.6966666666666663","51.52","4.335555555555556"
"65","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","54.43","4.05","10","47.72","3.0260000000000002","61.13","5.076"
"64","50","10","20","50","dry","5282","2","45.47","0.59","1","45.48","0.59","45.45","0.59","18","53.8","3.98","10","51.9","3.6430000000000002","56.18","4.39625"
"66","50","10","20","50","dry","5282","1","35.03","0.36","1","35.03","0.36","0","0","19","54.8","4.1","11","56.03","4.303636363636363","53.1","3.83"
"67","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","57.29","4.01","9","54.96","4.171111111111112","59.19","3.8736363636363635"
"69","50","10","20","50","dry","5200","0","0","0","0","0","0","0","0","20","50.07","3.62","11","53.36","4.550909090909091","46.05","2.4811111111111113"
"68","50","10","20","50","dry","5124","3","50.83","2.28","0","0","0","50.83","2.283333333333333","17","51.67","3.93","8","45.16","3.14125","57.46","4.6288888888888895"
"72","50","10","20","50","dry","4367","0","0","0","0","0","0","0","0","20","52.45","3.58","9","48.14","2.9255555555555555","55.97","4.12"
"70","50","10","20","50","dry","5260","2","55.58","1.34","0","0","0","55.58","1.3350000000000002","18","57.28","4.15","9","60.12","5.529999999999999","54.44","2.7622222222222224"
"71","50","10","20","50","dry","5282","4","50.82","1.21","0","0","0","50.82","1.2125","16","58.75","4.73","10","57.58","4.5040000000000004","60.71","5.116666666666668"
"73","50","10","20","50","dry","4578","0","0","0","0","0","0","0","0","20","50.88","3.44","10","50.77","3.981","50.98","2.8980000000000006"
"76","50","10","20","50","dry","4672","0","0","0","0","0","0","0","0","20","48.5","3.41","11","43.28","2.9218181818181814","54.88","4.012222222222222"
"75","50","10","20","50","dry","5282","2","58.38","3.39","0","0","0","58.38","3.385","18","53.25","4","10","52.88","4.373999999999999","53.73","3.52375"
"74","50","10","20","50","dry","5282","2","50.83","1.25","0","0","0","50.83","1.245","18","55.09","4.06","8","59.74","4.945000000000001","51.37","3.352"
"77","50","10","20","50","dry","5282","5","62.91","1.97","0","0","0","62.91","1.9720000000000002","15","57.74","4.86","5","64.67","6.196","54.27","4.188"
"80","50","10","20","50","dry","4705","0","0","0","0","0","0","0","0","20","56.1","3.69","11","56.88","4.003636363636363","55.14","3.3077777777777784"
"78","50","10","20","50","dry","5282","4","49.49","1.21","0","0","0","49.49","1.2050000000000003","16","50.44","4.24","6","37.99","2.808333333333333","57.92","5.095"
"81","50","10","20","50","dry","4920","4","58.97","2.44","0","0","0","58.97","2.44","16","56.72","4.65","7","52.12","3.428571428571429","60.31","5.597777777777778"
"82","50","10","20","50","dry","4896","0","0","0","0","0","0","0","0","20","58.77","3.92","10","58.83","4.377","58.71","3.456"
"83","50","10","20","50","dry","5106","3","48.16","1.16","0","0","0","48.16","1.1566666666666665","17","55.83","4.3","6","54.37","3.8066666666666666","56.63","4.570000000000001"
"84","50","10","20","50","dry","4925","0","0","0","0","0","0","0","0","20","52.6","3.74","12","51.42","3.7341666666666664","54.38","3.7362499999999996"
"79","50","10","20","50","dry","4692","2","59.23","2.03","0","0","0","59.23","2.0349999999999997","18","50.39","3.81","12","50.94","4.1125","49.3","3.1949999999999994"
"85","50","10","20","50","dry","4836","0","0","0","0","0","0","0","0","20","50.37","3.57","10","47.05","2.916000000000001","53.68","4.228"
"86","50","10","20","50","dry","4957","0","0","0","0","0","0","0","0","20","53.87","3.48","11","54.92","3.9636363636363643","52.59","2.881111111111111"
"87","50","10","20","50","dry","4911","2","57.23","1.32","0","0","0","57.23","1.3150000000000002","18","53.65","3.84","8","48.84","3.3825000000000003","57.5","4.2090000000000005"
"88","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","50.18","3.52","13","49.81","3.7615384615384615","50.86","3.0657142857142854"
"89","50","10","20","50","dry","4851","0","0","0","0","0","0","0","0","20","55.26","3.64","12","55.12","3.615","55.46","3.675"
"90","50","10","20","50","dry","4875","0","0","0","0","0","0","0","0","20","51.18","3.52","9","52.36","4.093333333333334","50.21","3.0545454545454547"
"92","50","10","20","50","dry","4837","2","55.2","3.15","0","0","0","55.2","3.15","18","53.51","3.88","11","51.1","3.3499999999999996","57.3","4.722857142857142"
"91","50","10","20","50","dry","5027","9","60.94","1.99","0","0","0","60.94","1.9944444444444445","11","66.85","6.93","6","65.11","6.453333333333334","68.94","7.497999999999999"
"93","50","10","20","50","dry","4815","2","58.07","1.1","0","0","0","58.07","1.1","18","52.2","3.97","12","45.7","2.8766666666666665","65.19","6.148333333333334"
"95","50","10","20","50","dry","4545","2","52.38","2.4","0","0","0","52.38","2.4","18","54.08","3.85","6","50.74","3.53","55.75","4.003333333333334"
"96","50","10","20","50","dry","4997","2","46.04","1.18","0","0","0","46.04","1.18","18","52.46","3.8","8","53.64","3.6550000000000002","51.52","3.915"
"97","50","10","20","50","dry","5019","0","0","0","0","0","0","0","0","20","53.8","3.85","12","48.95","2.6791666666666663","61.08","5.61"
"94","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","54.11","3.83","11","58.5","4.775454545454546","48.74","2.6833333333333327"
"100","50","10","20","50","dry","4348","0","0","0","0","0","0","0","0","20","60.47","3.97","7","58.27","4.154285714285715","61.65","3.873076923076923"
"99","50","10","20","50","dry","4793","2","48.25","1.52","0","0","0","48.25","1.52","18","53.58","3.78","10","53.19","3.974000000000001","54.08","3.53375"
"98","50","10","20","50","dry","5282","0","0","0","0","0","0","0","0","20","54.02","3.79","11","55.68","4.316363636363636","52","3.152222222222222"
