"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (42.2km)"
"04/28/2024 12:37:22:682 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"28","50","42.2","20","50","dry","21014","2","311.89","7.07","1","311.8","7.070000000000001","311.98","7.06","18","281.64","6.51","7","278.97","6.442857142857142","283.33","6.557272727272728"
"36","50","42.2","20","50","dry","21314","3","262.31","6.13","2","262.33","6.13","262.28","6.13","17","271.62","6.36","8","272.86","6.379999999999999","270.52","6.333333333333333"
"38","50","42.2","20","50","dry","21622","0","0","0","0","0","0","0","0","20","275.04","6.38","7","255.09","5.892857142857142","285.78","6.649230769230769"
"40","50","42.2","20","50","dry","21457","0","0","0","0","0","0","0","0","20","276.96","6.85","12","270.03","6.674166666666667","287.37","7.115000000000001"
"39","50","42.2","20","50","dry","22345","2","305.09","7.23","1","305.1","7.23","305.08","7.23","18","294.35","7.02","11","281.9","6.697272727272727","313.9","7.517142857142858"
"41","50","42.2","20","50","dry","20697","1","275.9","6.4","0","0","0","275.9","6.4","19","282.26","6.56","10","286.91","6.678","277.1","6.434444444444446"
"43","50","42.2","20","50","dry","20355","0","0","0","0","0","0","0","0","20","275.87","6.51","6","271.91","6.4","277.56","6.562857142857142"
"42","50","42.2","20","50","dry","21529","0","0","0","0","0","0","0","0","20","301.77","6.92","10","300.67","6.811000000000001","302.87","7.02"
"44","50","42.2","20","50","dry","21196","0","0","0","0","0","0","0","0","20","283.19","6.52","10","275.92","6.248","290.46","6.796000000000001"
"46","50","42.2","20","50","dry","19535","5","268.42","6.41","4","268.43","6.407500000000001","268.4","6.4","15","284.98","6.86","11","280","6.749999999999999","298.68","7.180000000000001"
"47","50","42.2","20","50","dry","20354","0","0","0","0","0","0","0","0","20","297.76","7.12","9","303.57","7.214444444444445","293","7.035454545454544"
"45","50","42.2","20","50","dry","21189","3","283.86","7.09","2","284.13","7.095000000000001","283.32","7.08","17","293.4","7.12","10","299.43","7.295","284.8","6.8742857142857146"
"48","50","42.2","20","50","dry","21429","0","0","0","0","0","0","0","0","20","275.05","6.25","7","268.8","6.081428571428572","278.41","6.347692307692309"
"49","50","42.2","20","50","dry","20121","3","264.62","6.17","2","264.63","6.17","264.6","6.16","17","265.13","6.25","9","251.62","5.943333333333333","280.33","6.597499999999998"
"52","50","42.2","20","50","dry","19101","3","268.93","6.25","0","0","0","268.93","6.25","17","277.57","6.47","11","279.43","6.484545454545454","274.16","6.4433333333333325"
"53","50","42.2","20","50","dry","21210","0","0","0","0","0","0","0","0","20","276.22","6.48","10","267.67","6.243","284.77","6.723"
"51","50","42.2","20","50","dry","22236","1","264.22","6.26","0","0","0","264.22","6.26","19","281.15","6.71","10","284.02","6.73","277.97","6.687777777777778"
