"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and spectators (21km)"
"04/28/2024 10:19:29:896 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"40","50","21","20","50","dry","12130","0","0","0","0","0","0","0","0","20","106.56","5.76","8","85.87","4.116249999999999","120.35","6.856666666666666"
"44","50","21","20","50","dry","10297","0","0","0","0","0","0","0","0","20","101.05","4.49","7","105.86","5.041428571428572","98.47","4.19923076923077"
"42","50","21","20","50","dry","11334","0","0","0","0","0","0","0","0","20","102.72","4.92","9","102.21","5.572222222222222","103.13","4.380909090909091"
"41","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","107.51","5.75","7","134.5","9.001428571428571","92.98","3.9976923076923065"
"46","50","21","20","50","dry","10758","0","0","0","0","0","0","0","0","20","99.95","4.68","12","95.31","4.549166666666666","106.91","4.876249999999999"
"43","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","107.94","6.11","9","106.18","6.506666666666666","109.37","5.784545454545454"
"45","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","103.08","5.81","12","103.55","6.060000000000001","102.39","5.44375"
"47","50","21","20","50","dry","11793","0","0","0","0","0","0","0","0","20","101.72","5.42","10","93.26","4.596","110.18","6.2459999999999996"
"49","50","21","20","50","dry","10771","0","0","0","0","0","0","0","0","20","105.01","4.72","7","93.84","3.162857142857143","111.02","5.565384615384615"
"50","50","21","20","50","dry","11579","0","0","0","0","0","0","0","0","20","97.07","4.92","6","57.58","1.3983333333333334","114","6.424285714285714"
"52","50","21","20","50","dry","10254","0","0","0","0","0","0","0","0","20","98.26","4.5","11","100.94","4.865454545454545","94.98","4.042222222222222"
"48","50","21","20","50","dry","12108","2","84.48","0.26","0","0","0","84.48","0.255","18","115.08","6.35","6","129.47","7.833333333333332","107.88","5.61"
"53","50","21","20","50","dry","10646","0","0","0","0","0","0","0","0","20","92.02","4.51","15","89.21","4.232666666666666","100.45","5.334"
"51","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","98.25","5.64","12","107.54","6.641666666666667","84.33","4.1325"
"54","50","21","20","50","dry","12607","1","40.67","0.09","1","40.67","0.09","0","0","19","106.82","6.39","8","108.05","6.40125","105.92","6.383636363636362"
"55","50","21","20","50","dry","12806","3","65.36","0.18","0","0","0","65.36","0.18","17","115.95","7.2","12","116.15","7.203333333333333","115.46","7.180000000000001"
"56","50","21","20","50","dry","12661","0","0","0","0","0","0","0","0","20","105.77","6.03","10","103.98","6.157999999999999","107.56","5.897"
"58","50","21","20","50","dry","11802","0","0","0","0","0","0","0","0","20","98.15","5.15","11","100.96","5.659999999999999","94.71","4.516666666666667"
"57","50","21","20","50","dry","12666","0","0","0","0","0","0","0","0","20","99.81","5.64","8","92.57","5.27","104.64","5.889999999999999"
"62","50","21","20","50","dry","10207","0","0","0","0","0","0","0","0","20","91.63","4.18","12","104.27","5.484999999999999","72.67","2.21375"
"59","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","101.52","5.84","7","99.17","5.5685714285714285","102.78","5.978461538461539"
"60","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","100.98","5.88","11","95.93","5.3536363636363635","107.15","6.526666666666667"
"63","50","21","20","50","dry","11359","2","100.79","0.33","0","0","0","100.79","0.325","18","103.41","5.32","6","109.54","6.37","100.35","4.793333333333333"
"66","50","21","20","50","dry","9706","0","0","0","0","0","0","0","0","20","100.27","4.25","11","91.07","3.8136363636363635","111.51","4.786666666666667"
"64","50","21","20","50","dry","11777","0","0","0","0","0","0","0","0","20","98.64","5.05","10","103.32","5.938000000000001","93.95","4.151999999999999"
"65","50","21","20","50","dry","11865","0","0","0","0","0","0","0","0","20","104.78","5.36","10","111.76","6.4430000000000005","97.81","4.27"
"67","50","21","20","50","dry","12452","2","92.93","0.37","0","0","0","92.93","0.365","18","123.59","7.01","10","119.04","6.584","129.26","7.536249999999999"
"68","50","21","20","50","dry","12526","0","0","0","0","0","0","0","0","20","103.42","5.79","12","92.87","4.796666666666666","119.24","7.2675"
"61","50","21","20","50","dry","12116","0","0","0","0","0","0","0","0","20","99.55","5.19","11","98.55","5.009090909090909","100.77","5.407777777777778"
"69","50","21","20","50","dry","12568","0","0","0","0","0","0","0","0","20","98.95","5.81","8","74.23","3.2449999999999997","115.43","7.518333333333334"
"70","50","21","20","50","dry","11646","0","0","0","0","0","0","0","0","20","97.83","5.04","11","88.47","4.364545454545454","109.26","5.870000000000001"
"73","50","21","20","50","dry","9838","0","0","0","0","0","0","0","0","20","91.78","4.19","11","83.01","3.621818181818182","102.51","4.875555555555556"
"71","50","21","20","50","dry","11128","2","56.19","0.15","1","56.2","0.15","56.18","0.15","18","103.69","5.48","12","97.05","4.864999999999999","116.96","6.696666666666667"
"72","50","21","20","50","dry","11517","0","0","0","0","0","0","0","0","20","102.61","5.11","7","107.95","5.828571428571428","99.73","4.7192307692307685"
"74","50","21","20","50","dry","12806","0","0","0","0","0","0","0","0","20","104.89","6.01","7","112.32","7.194285714285713","100.89","5.369999999999999"
"75","50","21","20","50","dry","12296","0","0","0","0","0","0","0","0","20","103.65","5.7","12","106.17","5.975","99.86","5.276249999999999"
"77","50","21","20","50","dry","11040","0","0","0","0","0","0","0","0","20","100.36","4.89","10","83.51","3.5339999999999994","117.21","6.239000000000001"
"76","50","21","20","50","dry","11636","2","110.29","0.3","0","0","0","110.29","0.295","18","106.83","5.84","10","112.14","6.547","100.18","4.956250000000001"
"80","50","21","20","50","dry","10447","0","0","0","0","0","0","0","0","20","95.61","4.54","15","96.26","4.731333333333333","93.64","3.9699999999999998"
"81","50","21","20","50","dry","11462","0","0","0","0","0","0","0","0","20","102.12","5.11","10","114.61","6.411","89.64","3.8040000000000003"
