"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Dry weather group runners vs solo runners and no spectators (5km)"
"04/28/2024 11:23:39:814 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"83","50","5","20","0","dry","2189","7","30.77","6.27","3","30.77","6.27","30.77","6.27","13","32.18","6.63","6","31.53","6.541666666666667","32.75","6.701428571428571"
"85","50","5","20","0","dry","2562","7","31.28","6.43","4","31.28","6.4325","31.28","6.429999999999999","13","32.87","6.79","11","32.87","6.79909090909091","32.88","6.765000000000001"
"86","50","5","20","0","dry","2370","9","30.64","6.18","4","30.64","6.179999999999999","30.63","6.179999999999999","11","32.88","6.77","6","30.84","6.271666666666666","35.32","7.36"
"84","50","5","20","0","dry","2404","10","35.7","7.28","4","35.7","7.28","35.7","7.28","10","30.8","6.41","5","29.54","6.191999999999999","32.07","6.6240000000000006"
"87","50","5","20","0","dry","2417","9","31.32","6.4","1","31.32","6.4","31.32","6.4","11","33.08","6.7","1","33.6","7.2","33.03","6.648"
"88","50","5","20","0","dry","2517","9","30.5","6.26","7","30.5","6.26","30.5","6.26","11","32.93","6.86","6","32.11","6.671666666666667","33.9","7.086"
"89","50","5","20","0","dry","2562","10","31.23","6.41","5","31.23","6.41","31.23","6.41","10","34.15","7.14","6","34.36","7.325","33.83","6.8625"
"92","50","5","20","0","dry","2164","8","31.75","6.46","3","31.75","6.463333333333334","31.75","6.46","12","30.53","6.23","7","30.79","6.342857142857143","30.16","6.072"
"91","50","5","20","0","dry","2170","10","31.7","6.46","4","31.7","6.46","31.7","6.459999999999999","10","31.33","6.44","6","29.86","6.1866666666666665","33.54","6.8149999999999995"
"90","50","5","20","0","dry","2460","10","31.92","6.54","3","31.93","6.543333333333333","31.92","6.540000000000001","10","31.22","6.44","7","31.8","6.517142857142857","29.86","6.263333333333334"
"93","50","5","20","0","dry","2183","9","30.85","6.28","6","30.85","6.28","30.85","6.28","11","31.88","6.46","3","30.84","6.113333333333333","32.28","6.59625"
"97","50","5","20","0","dry","2205","9","31.62","6.45","6","31.62","6.45","31.62","6.45","11","30.77","6.31","7","30.9","6.29142857142857","30.54","6.3375"
"96","50","5","20","0","dry","2460","9","30.38","6.21","7","30.38","6.209999999999999","30.38","6.21","11","32.23","6.57","3","29.16","6.036666666666666","33.38","6.773750000000001"
"94","50","5","20","0","dry","2530","7","30.4","6.24","3","30.4","6.24","30.4","6.24","13","30.74","6.44","9","30.09","6.323333333333332","32.22","6.7125"
"95","50","5","20","0","dry","2530","9","30.4","6.23","5","30.4","6.23","30.4","6.23","11","33.6","6.91","4","32.13","6.4975000000000005","34.44","7.151428571428571"
"98","50","5","20","0","dry","2326","9","30.38","6.21","3","30.38","6.210000000000002","30.38","6.209999999999999","11","33.58","6.93","7","33.96","7.085714285714286","32.91","6.667500000000001"
"99","50","5","20","0","dry","2263","10","30.93","6.14","5","30.93","6.14","30.93","6.135999999999999","10","33.15","6.81","5","31.23","6.4620000000000015","35.08","7.162"
"100","50","5","20","0","dry","2171","9","31.7","6.46","3","31.7","6.460000000000002","31.7","6.459999999999999","11","31.18","6.45","5","32.75","6.852","29.87","6.113333333333333"
