"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"SocialDynamics.nlogo"
"Wet weather group runners vs solo runners and no spectators (10km)"
"05/01/2024 21:05:36:538 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","percentage-of-solo-runners","race-distance","number-of-runners","number-of-spectators","weather","[step]","total-runners-in-group","avg-group-runners-finish-time","avg-group-runners-speed","total-socially-suspectible-runners-in-group","socially-suspectible-group-runners-avg-finish-time","socially-suspectible-group-runners-avg-speed","non-socially-suspectible-group-runners-avg-finish-time","non-socially-suspectible-group-runners-avg-speed","total-solo-runners","avg-solo-runner-finish-time","avg-solo-runner-speed","total-solo-socially-suspectible-runners","socially-suspectible-solo-runners-avg-finish-time","socially-suspectible-solo-runners-avg-speed","non-socially-suspectible-solo-runners-avg-finish-time","non-social-suspectible-solo-runners-avg-speed"
"31","50","10","20","0","wet","6527","7","86.69","12.71","1","86.58","12.41","86.71","12.758333333333333","13","81.01","12.94","7","76.65","11.46857142857143","86.11","14.658333333333333"
"30","50","10","20","0","wet","7474","7","70.45","13.12","5","70.43","13.104000000000001","70.48","13.159999999999998","13","85.83","17.16","8","85.84","15.878749999999998","85.82","19.209999999999997"
"34","50","10","20","0","wet","6360","10","78.98","11.18","3","78.96","11.146666666666668","78.99","11.188571428571429","10","84.52","13.24","4","79.75","11.6625","87.7","14.283333333333333"
"35","50","10","20","0","wet","6307","8","73.37","10.27","5","73.37","10.26","73.38","10.280000000000001","12","81.35","12.37","7","81.1","11.595714285714285","81.7","13.463999999999999"
"32","50","10","20","0","wet","6849","9","76.24","12.2","3","76.2","12.206666666666667","76.26","12.193333333333333","11","87.48","14.38","9","87.8","14.05","86.08","15.865"
"38","50","10","20","0","wet","6293","9","76.9","11.09","2","76.84","11.025","76.92","11.102857142857143","11","79.96","12.31","5","80.54","11.584000000000001","79.49","12.923333333333334"
"36","50","10","20","0","wet","6994","8","74.32","12.09","5","74.32","12.092","74.32","12.093333333333334","12","84","15.56","4","75.11","12.5125","88.44","17.088749999999997"
"37","50","10","20","0","wet","7085","8","81.42","13.07","3","81.42","13.046666666666669","81.42","13.080000000000002","12","83.56","15.59","5","79.03","13.562","86.8","17.040000000000003"
"39","50","10","20","0","wet","6782","6","80.54","12.41","4","80.53","12.41","80.54","12.42","14","78.77","12.82","12","80.9","12.825833333333334","65.96","12.775"
"40","50","10","20","0","wet","7475","7","80.18","14.67","3","80.17","14.503333333333332","80.19","14.792499999999999","13","86.43","17.88","7","83.27","15.335714285714285","90.13","20.850000000000005"
"42","50","10","20","0","wet","6868","4","84.07","13.13","0","0","0","84.07","13.13","16","82.4","14.51","5","75.53","12.338","85.52","15.491818181818182"
"41","50","10","20","0","wet","7474","8","76.75","13.55","6","76.75","13.555000000000001","76.75","13.55","12","90.78","18.92","6","87.05","15.99","94.52","21.85166666666667"
"43","50","10","20","0","wet","6435","6","75.15","11.2","3","75.15","11.19","75.16","11.21","14","80.33","12.69","6","84.69","12.393333333333333","77.05","12.9075"
"44","50","10","20","0","wet","5518","6","76.3","10.06","3","76.29","10.06","76.3","10.06","14","73.24","9.93","5","74.9","9.662","72.32","10.083333333333334"
"50","50","10","20","0","wet","5099","3","76.43","9.29","2","76.43","9.29","76.43","9.29","17","76.27","9.67","7","74.98","9.215714285714286","77.18","9.988"
"45","50","10","20","0","wet","6793","8","75.93","11.51","5","75.93","11.51","75.93","11.51","12","78.86","13.36","7","73.82","11.870000000000001","85.92","15.438"
"47","50","10","20","0","wet","6550","6","83.76","12.37","4","83.75","12.354999999999999","83.79","12.409999999999998","14","82.07","12.81","11","82.09","12.337272727272726","82","14.52"
"51","50","10","20","0","wet","5818","7","74.6","10.06","3","74.61","10.063333333333334","74.6","10.06","13","78.07","11.19","5","75.88","10.242","79.43","11.783750000000001"
"46","50","10","20","0","wet","6930","7","83.57","13.38","4","83.53","13.3425","83.62","13.433333333333334","13","81.83","14.48","6","87.02","13.991666666666667","77.39","14.897142857142855"
"48","50","10","20","0","wet","6779","7","76.88","12.3","5","76.85","12.38","76.95","12.1","13","81.08","13.48","9","79.88","12.715555555555556","83.78","15.205"
"49","50","10","20","0","wet","6731","7","77.44","12.14","5","77.42","12.123999999999999","77.47","12.19","13","78.65","13.44","7","73.34","11.739999999999998","84.84","15.419999999999998"
"56","50","10","20","0","wet","5591","7","87.78","11.3","5","87.78","11.3","87.78","11.305","13","80.53","10.85","5","72.37","9.604000000000001","85.63","11.62125"
"52","50","10","20","0","wet","6620","8","76.15","11.35","6","76.15","11.346666666666668","76.15","11.354999999999999","12","78.45","12.82","7","68.75","10.80142857142857","92.02","15.648000000000001"
"53","50","10","20","0","wet","7474","5","76.12","14.17","3","76.11","14.16","76.13","14.175","15","81.63","17.47","6","73.47","14.086666666666666","87.07","19.721111111111114"
"55","50","10","20","0","wet","6704","8","77.74","12.3","3","77.73","12.29","77.75","12.302","12","87.52","14.81","4","85.48","13.0575","88.54","15.692499999999999"
"54","50","10","20","0","wet","6909","8","81.59","13.18","5","81.57","13.148000000000001","81.62","13.219999999999999","12","80.51","14.19","7","85.8","13.912857142857144","73.1","14.59"
"57","50","10","20","0","wet","6564","3","81.99","12.64","1","81.93","12.43","82.02","12.74","17","84.5","13.25","11","83.07","12.567272727272726","87.14","14.491666666666667"
"58","50","10","20","0","wet","6940","6","85.32","13.24","1","85.3","13.2","85.33","13.252","14","83.6","14.16","10","82.51","13.41","86.34","16.0425"
"61","50","10","20","0","wet","5748","6","79.34","10.26","1","79.35","10.28","79.34","10.258000000000001","14","84.53","11.64","6","79.57","10.501666666666667","88.25","12.5"
"59","50","10","20","0","wet","6988","8","81.6","13.26","2","81.6","13.26","81.6","13.266666666666667","12","80.97","14.99","5","80.31","13.193999999999999","81.44","16.28"
"64","50","10","20","0","wet","5501","6","76.22","10.14","1","76.17","10.1","76.23","10.144","14","78.53","10.54","6","80.48","10.333333333333336","77.07","10.690000000000001"
"60","50","10","20","0","wet","6657","7","80.03","12.23","5","80.03","12.316","80.04","12.014999999999999","13","82.73","13.51","7","82.52","12.71857142857143","82.98","14.423333333333334"
"63","50","10","20","0","wet","6479","6","79.46","12.27","2","79.43","12.21","79.48","12.305000000000001","14","79.3","12.73","8","75.11","11.485000000000001","84.89","14.385"
"62","50","10","20","0","wet","6839","6","88.06","13.64","2","87.98","13.46","88.1","13.7325","14","84.43","14.73","5","87.12","13.832","82.93","15.229999999999997"
"68","50","10","20","0","wet","5198","9","76.36","9.39","3","76.3","9.35","76.38","9.403333333333332","11","73.67","9.43","7","74.45","9.231428571428573","72.3","9.770000000000001"
"65","50","10","20","0","wet","7475","6","75.44","13.64","3","75.42","13.526666666666667","75.46","13.75","14","80.41","16.9","5","81.8","15.238000000000001","79.63","17.822222222222226"
"66","50","10","20","0","wet","6837","8","72.58","11.38","5","72.58","11.38","72.58","11.38","12","78.67","13.74","6","81.48","12.838333333333331","75.86","14.635"
"70","50","10","20","0","wet","5749","10","76.02","10.23","8","75.97","10.27375","76.2","10.04","10","74.34","10.42","6","71.89","9.709999999999999","78.01","11.4725"
"67","50","10","20","0","wet","6837","8","76.19","12.29","6","76.17","12.274999999999999","76.25","12.345","12","79.75","14.02","5","83.02","13.33","77.41","14.505714285714287"
"69","50","10","20","0","wet","6401","9","82.24","12","5","82.23","12.002","82.25","12.007499999999999","11","78.38","12.45","5","70.08","10.582","85.3","13.998333333333333"
"71","50","10","20","0","wet","6406","5","76.43","11.28","2","76.41","11.264999999999999","76.44","11.29","15","82.82","13.16","5","77.88","11.478000000000002","85.3","14.004999999999999"
"72","50","10","20","0","wet","6376","6","74.47","10.57","6","74.47","10.569999999999999","0","0","14","79.58","12.24","9","81.86","12.197777777777777","75.48","12.31"
"75","50","10","20","0","wet","6169","5","86.02","11.68","4","86.02","11.59","86.03","12.03","15","82.68","12.42","5","87.06","12.282","80.49","12.493"
"78","50","10","20","0","wet","5576","8","74.27","9.42","2","74.25","9.390000000000002","74.28","9.425","12","78.4","10.64","5","77.07","9.997999999999998","79.35","11.095714285714285"
"73","50","10","20","0","wet","6940","5","81.22","13.25","2","81.22","13.24","81.22","13.25","15","82.2","14.54","8","82.18","13.3225","82.22","15.925714285714285"
"76","50","10","20","0","wet","6379","9","80.97","11.66","3","80.96","11.55","80.97","11.715","11","76.15","12.11","5","75.72","11.446","76.51","12.661666666666665"
"74","50","10","20","0","wet","7156","3","84.86","14.5","1","84.85","14.49","84.87","14.5","17","89.78","16.8","6","92.45","15.485000000000001","88.32","17.510909090909088"
"77","50","10","20","0","wet","6364","6","76.84","11.09","5","76.83","11.092000000000002","76.85","11.1","14","77.01","11.99","8","79.51","11.713750000000001","73.66","12.360000000000001"
"79","50","10","20","0","wet","6324","8","77.47","11.1","4","77.44","11.07","77.49","11.120000000000001","12","79.24","11.87","9","76.44","11.205555555555556","87.65","13.876666666666667"
"81","50","10","20","0","wet","6053","4","80.97","11.2","1","80.95","11.17","80.97","11.213333333333333","16","78.52","11.42","8","78.04","10.907499999999999","78.99","11.94"
"84","50","10","20","0","wet","5736","9","76.92","10.02","6","76.91","10.014999999999999","76.93","10.033333333333333","11","79.84","10.81","8","81.69","10.8425","74.89","10.713333333333335"
"83","50","10","20","0","wet","6061","8","87.21","11.47","3","87.21","11.456666666666667","87.21","11.482","12","79.95","11.79","7","73.24","10.458571428571428","89.34","13.658000000000003"
"82","50","10","20","0","wet","6287","6","76.25","11.21","4","76.25","11.21","76.26","11.215000000000002","14","76.66","11.95","6","83.96","12.069999999999999","71.19","11.861250000000002"
"80","50","10","20","0","wet","7111","9","88.47","14.25","7","88.45","14.215714285714286","88.55","14.365000000000002","11","84.29","15.44","6","80.47","13.916666666666666","88.87","17.266"
"85","50","10","20","0","wet","6800","8","86.22","13.17","2","86.22","13.175","86.22","13.173333333333334","12","80.48","13.42","8","81.83","13.006250000000001","77.77","14.259999999999998"
"86","50","10","20","0","wet","6494","5","85.43","12.47","1","85.4","12.4","85.44","12.485000000000001","15","83.8","12.76","11","86.65","12.82","75.97","12.604999999999999"
"90","50","10","20","0","wet","6027","7","80.79","11.36","7","80.79","11.364285714285716","0","0","13","81.28","11.83","6","83.6","11.503333333333332","79.3","12.110000000000001"
"87","50","10","20","0","wet","6517","9","84.53","12.18","7","84.53","12.174285714285713","84.54","12.190000000000001","11","80.49","13.11","5","73.05","11.232","86.69","14.680000000000001"
"88","50","10","20","0","wet","6966","7","83.71","13.34","5","83.7","13.318","83.74","13.390000000000002","13","89.36","15.28","9","86.06","14.065555555555555","96.78","18.02"
"89","50","10","20","0","wet","6838","7","84.19","13.26","5","84.22","13.259999999999998","84.1","13.27","12","81.79","14.36","5","78.31","12.712","84.27","15.541428571428572"
"94","50","10","20","0","wet","5899","8","83.84","11.06","4","83.79","11.022499999999999","83.89","11.1","12","80.36","11.31","7","81.54","10.98857142857143","78.7","11.75"
"92","50","10","20","0","wet","6531","8","76.29","11.24","3","76.27","11.233333333333333","76.3","11.240000000000002","12","80.98","12.98","7","75.9","11.624285714285715","88.09","14.877999999999998"
"91","50","10","20","0","wet","6940","8","89.57","14.32","3","89.56","14.31","89.57","14.32","12","86.94","15.58","5","89.37","14.282000000000002","85.2","16.502857142857142"
"93","50","10","20","0","wet","6416","8","79.59","11.72","4","79.57","11.52","79.62","11.9125","12","80.78","12.54","8","83.46","12.3925","75.4","12.840000000000002"
"96","50","10","20","0","wet","5778","10","81.77","10.64","7","81.73","10.530000000000001","81.86","10.91","10","82.01","11.31","6","81.58","10.868333333333334","82.65","11.967500000000001"
"97","50","10","20","0","wet","6235","8","84.96","11.68","3","84.93","11.543333333333333","84.97","11.767999999999999","12","77.42","11.56","8","79","11.215","74.26","12.2375"
"95","50","10","20","0","wet","6686","9","77.24","11.56","5","77.24","11.558","77.25","11.557500000000001","11","80.09","13.62","6","71.33","11.391666666666667","90.6","16.298000000000002"
"98","50","10","20","0","wet","6940","5","79.28","13.07","0","0","0","79.28","13.07","15","80.74","13.87","12","79.84","13.221666666666668","84.35","16.466666666666665"
"99","50","10","20","0","wet","6553","7","88.15","13.04","3","88.17","13.053333333333333","88.15","13.03","13","84.76","13.76","5","88.44","13.41","82.46","13.971249999999998"
"100","50","10","20","0","wet","6110","6","81.07","11.11","2","81.07","11.095","81.07","11.1175","14","80.28","11.93","7","79.94","11.2","80.61","12.662857142857142"
